"sequence_id"	"GO_term"
1486081	GO:0003924;GO:0032482;GO:0012505;GO:0005525;GO:0006886
1311973	GO:0008233;GO:0006508
1311977	GO:0005634;GO:0003677;GO:0010197;GO:0005694;GO:0016021
1318447	GO:0003735;GO:0006412;GO:0005840;GO:0019901;GO:0003777;GO:0008017;GO:0044297;GO:0030425;GO:0036464;GO:0005524;GO:0030445;GO:0005783;GO:0005730;GO:0005829;GO:0005844;GO:0031929;GO:0043065;GO:0006924;GO:0022605;GO:0002309;GO:0048471;GO:0042274;GO:0009986;GO:0007018;GO:0016021;GO:0048821;GO:0006364;GO:0000082;GO:0007369;GO:0042593;GO:0007093;GO:0033077;GO:0043066
1362090	GO:0004385;GO:0046710;GO:0005829;GO:0046037;GO:0005634;GO:0005524;GO:0016021;GO:0000179;GO:0016310;GO:0003723;GO:0009136;GO:0009188;GO:1901070;GO:0006164;GO:0009260;GO:0046066;GO:0009189;GO:0006805;GO:0046385;GO:0009263;GO:0031167
1391930	GO:0004672;GO:0006468;GO:0071437;GO:0032587;GO:0005884;GO:0060244;GO:0005524;GO:0005925;GO:0048012;GO:0033148;GO:0014704;GO:0030018;GO:0031116;GO:0051496;GO:0048365;GO:0030027;GO:0043507;GO:0005518;GO:0061052;GO:0033138;GO:0030425;GO:0030424;GO:0031965;GO:0048754;GO:0005829;GO:0019901;GO:0031098;GO:0042802;GO:1904754;GO:0005654;GO:0098982;GO:0050770;GO:0004930;GO:0005694;GO:0014069;GO:0010763;GO:0098978;GO:0046628;GO:0030427;GO:0098793;GO:0090314;GO:1904707;GO:0032991;GO:0016021;GO:0032147;GO:0042060;GO:0006338;GO:0006915;GO:0061534;GO:0061535;GO:0031532;GO:0016477;GO:0061387;GO:0006887;GO:0010770;GO:0007346;GO:0030307;GO:0032869;GO:0048639;GO:0010976;GO:0099552;GO:0001666;GO:0030010;GO:0021764;GO:0099542;GO:0098597;GO:0048812;GO:0060996;GO:1900271;GO:0043113;GO:0019226;GO:0007528;GO:0021549;GO:0034330;GO:0006974;GO:0071407;GO:0002223;GO:0038096;GO:0038095;GO:0031295;GO:0050852;GO:0048013;GO:0007264;GO:0007186;GO:0010468
1391933	GO:0061631;GO:0000209;GO:0005634;GO:0043161;GO:0005524;GO:0016874;GO:0017182;GO:0016746;GO:1900247;GO:0044249
1391932	GO:0004672;GO:0006468;GO:0016021;GO:0005524;GO:0007186;GO:0004930
1422976	GO:0006857;GO:0035673;GO:0005903;GO:0016021;GO:0015333;GO:0031226;GO:0055085;GO:0001878;GO:0098657;GO:0004190;GO:0015672;GO:0044419;GO:0015175;GO:0015804;GO:0006508;GO:0015031
1387052	GO:0015074;GO:0003676
1440268	GO:0004930;GO:0007186;GO:0016021
1440269	GO:0004930;GO:0007186;GO:0016021
1461171	GO:0004715;GO:0018108;GO:0045121;GO:0031410;GO:0035556;GO:0005524;GO:0005829;GO:0005634;GO:0005886;GO:0045172;GO:0045177;GO:0002344;GO:0005547;GO:0005911;GO:0005739;GO:0098761;GO:0016021;GO:0030889;GO:0042802;GO:0046872;GO:0004553;GO:0001818;GO:0048469;GO:0030178;GO:0009952;GO:0060828;GO:0007301;GO:0046960;GO:0030723;GO:0035277;GO:0007485;GO:0030717;GO:0044719;GO:0008258;GO:0042023;GO:0007349;GO:0007435;GO:0008340;GO:0030833;GO:0030036;GO:0046777;GO:0001865;GO:0032633;GO:0046629;GO:0007202;GO:0032609;GO:0050853;GO:0050852;GO:0015031;GO:0007155;GO:0005975
1461174	GO:0004715;GO:0018108;GO:0045172;GO:0045177;GO:0005886;GO:0005737;GO:0005524;GO:0030425;GO:0009986;GO:0035556;GO:0030424;GO:0043235;GO:0005856;GO:0016021;GO:0007301;GO:0046960;GO:0005178;GO:0030723;GO:0035277;GO:0004714;GO:0007485;GO:0005509;GO:0030717;GO:0044719;GO:0008258;GO:0042023;GO:0007349;GO:0007435;GO:0008340;GO:0030833;GO:0030036;GO:0046777;GO:0001954;GO:0016358;GO:0097435;GO:0050773;GO:0042558;GO:0033674;GO:0007169
1401922	GO:0000220;GO:0015078;GO:1902600;GO:0051117;GO:0044769;GO:0051452;GO:0019829;GO:0098805;GO:0098588;GO:0097188;GO:0016324;GO:0035709;GO:0045335;GO:0010272;GO:0004142;GO:0035711;GO:0005623;GO:0002158;GO:0005770;GO:0016021;GO:0044691;GO:0099503;GO:0072643;GO:0005764;GO:0070166;GO:0030659;GO:0007039;GO:0061484;GO:0021554;GO:0045453;GO:0010155;GO:0043029;GO:0005634;GO:0044298;GO:0030316;GO:0031529;GO:0090382;GO:0030133;GO:0005789;GO:0005794;GO:0002377;GO:0016064;GO:0045667;GO:0050796;GO:0001503;GO:0030010;GO:0060041;GO:0000045;GO:0051650;GO:0023061;GO:0006954;GO:0006874;GO:0070887;GO:0030183;GO:0030217;GO:0006915;GO:0034097;GO:0033365;GO:0009410;GO:0010468;GO:0010467;GO:0040002;GO:1990182;GO:0002119;GO:0050891;GO:0006657
1286715	GO:0005516;GO:0005977;GO:0005886;GO:0016301;GO:0005964;GO:0016798;GO:0016310;GO:0016773;GO:0016021;GO:0140096;GO:0005506;GO:0016491;GO:0006464;GO:0008610
1392911	GO:0005856;GO:0005524;GO:0005737;GO:0016021
1430856	GO:0016787;GO:0005829;GO:0005886
1438192	GO:0042137;GO:0008068;GO:0044300;GO:0097401;GO:0060076;GO:0015319;GO:0098700;GO:0030672;GO:0051938;GO:0048786;GO:0035249;GO:0007616;GO:0098794;GO:0060079;GO:0030054;GO:0005623;GO:0035725;GO:1902476;GO:0005313;GO:0016021;GO:0031300;GO:0050803;GO:0015813
1396072	GO:0048539;GO:0016021;GO:0045671;GO:0005615
1362236	GO:0009235;GO:0005739;GO:0005515;GO:0005829;GO:0009108
1426793	GO:0008146;GO:0016021;GO:0016787
1371225	GO:0003723;GO:0035206;GO:0030054;GO:0022611;GO:0045202;GO:0098916;GO:0005634;GO:0016021;GO:0007275
1371223	GO:0004722;GO:0006470;GO:0048786;GO:0030054;GO:0005829;GO:0046872;GO:0016021;GO:0031625;GO:1901890;GO:0004850;GO:0030517;GO:0051965;GO:0009116;GO:0009166
1423597	GO:0015267;GO:0015793;GO:0016021;GO:0071918;GO:0015168;GO:0015204;GO:0031226;GO:0005372;GO:0006833;GO:0043231;GO:0050934;GO:0015700;GO:0015105;GO:0005345;GO:1904823;GO:0005350;GO:0071320;GO:0015837;GO:0046689;GO:0072531;GO:0015855
1423596	GO:1990071;GO:0006891;GO:0048038;GO:0008137;GO:0051539;GO:0055114;GO:0046872;GO:0016021
1322035	GO:0051260;GO:0008076;GO:0005249;GO:0034765;GO:0071805
1445019	GO:0015031;GO:0005829;GO:0006895
1352710	GO:0015930;GO:0006537;GO:0009501;GO:0016639;GO:0051538;GO:0010181;GO:0005506;GO:0050660;GO:0055114;GO:0016643;GO:0042133;GO:0006541;GO:0017144
1305940	GO:0099589;GO:0006939;GO:0030054;GO:0098664;GO:0045202;GO:0099528;GO:0005887;GO:0042310;GO:0008227;GO:0030425;GO:0004977;GO:0007623;GO:0007268;GO:0007187
1436401	GO:0005524;GO:0032981;GO:0005739;GO:0016226;GO:0016021;GO:0051539
1393634	GO:0016791;GO:0016311;GO:0016607;GO:0004427;GO:0005829;GO:0042803;GO:0006464;GO:0140096;GO:0000287
1374764	GO:0003964;GO:0006278;GO:0008138;GO:0004725;GO:0004672;GO:0005524;GO:0035335;GO:0006468
1450454	GO:0006897;GO:0030125;GO:0005905;GO:0098590
1395442	GO:0005813;GO:0044782;GO:0036064;GO:0007186;GO:0005814;GO:0005737
1450102	GO:0004222;GO:0006508;GO:0016021;GO:0005509
1289427	GO:0003964;GO:0006278;GO:0016021;GO:0004519;GO:0090305;GO:0005267;GO:0003924;GO:0005525;GO:0071805;GO:0008270;GO:0003676
1405013	GO:0046856;GO:0034595;GO:0098793;GO:0030054;GO:0043198;GO:0030426;GO:0001726;GO:0106019;GO:0140238;GO:0052659;GO:0052658;GO:0036465;GO:0016459;GO:0034594;GO:0004445;GO:0019898;GO:0017124;GO:0005829;GO:0003779;GO:0005623;GO:0003774;GO:0003676;GO:0004519;GO:0005886;GO:0046855;GO:0032296;GO:0004527;GO:0016021;GO:0031115;GO:0033137;GO:0005524;GO:0010977;GO:0048212;GO:0043059;GO:0043058;GO:0015870;GO:0006661;GO:0010940;GO:0070142;GO:0072318;GO:0001956;GO:1902414;GO:0045933;GO:0040018;GO:0035418;GO:0007032;GO:0015812;GO:0006936;GO:0090305;GO:0007010;GO:0040011;GO:0006396;GO:0007165
1347273	GO:0035658;GO:0016192;GO:0005085;GO:0005509;GO:0005765;GO:0005829
1421191	GO:0007264;GO:0005085;GO:0016021;GO:0016477;GO:0043547;GO:0005096;GO:0007520;GO:0022011;GO:0030036
1397304	GO:0003743;GO:0006413;GO:0005737;GO:0043231;GO:0003924;GO:0005525;GO:0032543;GO:0000049
1369570	GO:0003676;GO:0005634
1394518	GO:0007016;GO:0001726;GO:0051015;GO:0005925;GO:0005200;GO:0007155;GO:0030276;GO:0005856;GO:0017166;GO:0005623;GO:0030274;GO:0001786;GO:0005178;GO:0035091;GO:0005912;GO:0006897;GO:0031256;GO:0031253;GO:0033622;GO:0009986;GO:0007044;GO:0005829;GO:0070062;GO:0030866;GO:0140312;GO:0045296;GO:0007229;GO:0060090;GO:0043231;GO:0002576;GO:0036498;GO:0048260;GO:0030168;GO:0007043;GO:0048268;GO:0006936;GO:0007015;GO:0016032
1457106	GO:0008278;GO:1901673;GO:0003682;GO:0097431;GO:0000785;GO:0016363;GO:0016604;GO:0007062;GO:0016021
1380606	GO:0005669;GO:0004674;GO:0006352;GO:0003743;GO:0006413;GO:0006468;GO:0003677;GO:0006355;GO:0017025;GO:0004402;GO:0035102;GO:0004839;GO:0016251;GO:0005730;GO:0061631;GO:0001067;GO:0005524;GO:0030901;GO:0016573;GO:1903508;GO:0010628;GO:0010390;GO:0065004;GO:0006366;GO:0015074;GO:0007049
1337445	GO:0016021
1337446	GO:0000723;GO:0003678;GO:0032508;GO:0006310;GO:0006281;GO:0005524;GO:0004803;GO:0004672;GO:0008270;GO:0032196;GO:0006468;GO:0003676
1326600	GO:0003857;GO:0006631;GO:0005829;GO:0070403;GO:0055114;GO:0050104;GO:0042803
1456859	GO:0003723;GO:0071013;GO:0008380;GO:0071012;GO:0016607;GO:0006397;GO:0005515;GO:0071005;GO:0005829
1439200	GO:0032039;GO:0016180;GO:0016746;GO:0005515;GO:0002088;GO:0071479;GO:0016604;GO:0005694;GO:0000077;GO:0005737;GO:0016021;GO:0043628;GO:0042795
1347982	GO:0005856;GO:0005524;GO:0030240;GO:0043292;GO:0072144;GO:0019901;GO:0014829;GO:0032991;GO:0008217;GO:0048741;GO:0009615;GO:0044419
1439202	GO:0004672;GO:0006468;GO:0005654;GO:0005524;GO:0005737;GO:0044565;GO:1904417;GO:0045359;GO:0060340;GO:0032727;GO:0051219;GO:0019903;GO:0042802;GO:0050830;GO:0003676;GO:0018210;GO:0043123;GO:0002218;GO:0018209;GO:0045087;GO:0045944;GO:0010629;GO:0044419
1296044	GO:0006801;GO:0046872;GO:0016021
1458450	GO:0006904;GO:0031091;GO:0017075;GO:0048787;GO:0045335;GO:0098978;GO:0030424;GO:2000367;GO:0002576;GO:0035493;GO:0070527;GO:0030054;GO:0032229;GO:0005654;GO:0099525;GO:0005829;GO:0007412;GO:0060292;GO:0045956;GO:0016188;GO:0016082;GO:0072659;GO:0007274;GO:0071346;GO:0043524;GO:0044419
1385613	GO:0006260;GO:0003689;GO:0005663;GO:1900264;GO:0031390;GO:0017116;GO:0046683;GO:0005634;GO:0004523;GO:0003887;GO:0032508;GO:0006281;GO:0090502;GO:0071897
1342003	GO:0003964;GO:0006278;GO:0016021;GO:0004518;GO:0090305;GO:0005267;GO:0008270;GO:0003924;GO:0005525;GO:0006890;GO:0071805;GO:0006364;GO:0006281;GO:0003676
1342002	GO:0006801;GO:0003964;GO:0016021;GO:0006278;GO:0046872;GO:0008237;GO:0006508
1476069	GO:0043947;GO:0032991;GO:0005515;GO:0005634;GO:0000776;GO:0031647;GO:0005737;GO:0000278
1385660	GO:0043138;GO:0032508;GO:0016021;GO:0006281;GO:0005524;GO:0090305;GO:0003677;GO:0004518;GO:0071932;GO:0009378;GO:0005549;GO:0004984;GO:0006310;GO:0050911
1446270	GO:0008270;GO:1903026;GO:0005634;GO:0003676;GO:0070013;GO:0045944;GO:0043232
1481880	GO:0030126;GO:0016192;GO:0005198;GO:0006886;GO:0008179;GO:0003779;GO:0000139;GO:0072384;GO:0009306;GO:0005793;GO:0005783;GO:0030864;GO:0045761;GO:0036063;GO:0005801;GO:0008154;GO:0007163;GO:0009653;GO:0005667;GO:0005829;GO:0016021;GO:0048869;GO:0035158;GO:0008362;GO:0007112;GO:0002168;GO:0010883;GO:0007431;GO:0000281;GO:0030198;GO:0035295;GO:0060429
1452681	GO:0005201;GO:0005581;GO:0030198;GO:0098644;GO:0038063;GO:0048407;GO:0048513;GO:0072001;GO:0002020;GO:0072359;GO:0005178;GO:0005604;GO:0042802;GO:0099081;GO:0004867;GO:0005615;GO:0005783;GO:0030674;GO:0009888;GO:0031594;GO:0042302;GO:0046872;GO:0009653;GO:0030054;GO:0008061;GO:0035295;GO:0016021;GO:0007528;GO:0071230;GO:0060322;GO:0150063;GO:0034330;GO:0007417;GO:2000026;GO:0003008;GO:0072577;GO:0001501;GO:0052548;GO:1905563;GO:0010669;GO:0009790;GO:0030154;GO:0051093;GO:0051241;GO:0007586;GO:0055123;GO:0032964;GO:0051173;GO:0010604;GO:0031325;GO:0032268;GO:0009791;GO:0061061;GO:0048608;GO:0009612;GO:0043065;GO:0001503;GO:0097435;GO:0071560;GO:0090263;GO:0022603;GO:0051345;GO:0030335;GO:0034504;GO:0045597;GO:0051346;GO:0051240;GO:0051248;GO:0010812;GO:0009891;GO:0007266;GO:0031324;GO:0007178;GO:0110148;GO:0071214;GO:0071496;GO:0006355;GO:0015031;GO:0006351
1360796	GO:0005096;GO:0043547;GO:0046872
1335598	GO:0016787;GO:0006468;GO:0016021;GO:0004672;GO:0005524
1357490	GO:0005793;GO:0007030;GO:0005794;GO:0006888;GO:0005783;GO:0030134;GO:0006886;GO:0030663;GO:0030120;GO:0016021;GO:0006890;GO:0005789;GO:0031984;GO:0030133
1357491	GO:1990904;GO:0006396;GO:0003723;GO:0005634
1304728	GO:0019722;GO:0005509;GO:0005823;GO:0030234;GO:0051300;GO:0050790
1357497	GO:0006396;GO:0003723;GO:0005654;GO:0008146;GO:0005515;GO:0016021;GO:0016071
1435189	GO:0030166;GO:0005794;GO:0016772;GO:0005654;GO:0048701;GO:0005524;GO:0098588;GO:0062023;GO:0046872;GO:0016021;GO:0016310;GO:0006464
1379318	GO:0004252;GO:0006508;GO:0030173;GO:0005615;GO:0030424;GO:0048840;GO:0048880;GO:0030054;GO:0045202;GO:0098770;GO:0042802;GO:0007420;GO:0043009;GO:0051604;GO:0042445;GO:1904014;GO:1905850;GO:1905910;GO:1905852;GO:0061096;GO:1904810;GO:0014057;GO:0090326;GO:1901046;GO:0030536;GO:0060456;GO:1900073;GO:1901142;GO:1903998;GO:0045887;GO:1901890;GO:0007274;GO:0008340;GO:1905954;GO:0009612;GO:0006937;GO:0006518;GO:0009888;GO:0043604;GO:1901566
1374163	GO:0102148;GO:0005975;GO:0005766;GO:0004563;GO:0043615;GO:0007341;GO:0001669;GO:0008049;GO:0006689;GO:0008375;GO:0042802;GO:0005615;GO:0050885;GO:0005623;GO:0007040;GO:0019915;GO:0042552;GO:0016020;GO:0048477;GO:0007626;GO:0007605;GO:0006874;GO:0001501;GO:0045944;GO:0001525;GO:0008360;GO:0008654;GO:0030203;GO:0044267
1379317	GO:0004252;GO:0006508;GO:0005615;GO:0062023;GO:0009986;GO:0016021;GO:0032902;GO:0048406;GO:0007354;GO:0008201;GO:0042445;GO:0042802;GO:0007368;GO:0051604;GO:0009100;GO:0032940;GO:0006518;GO:0043604;GO:1901566
1488064	GO:0016021
1406097	GO:0017124
1428953	GO:0016021;GO:0003964;GO:0006278;GO:0004519;GO:0090305;GO:0009116;GO:0008270;GO:0003676
1398042	GO:0003723
1344989	GO:0000139;GO:0017134;GO:0016021
1349787	GO:0003676;GO:0002244;GO:0005882
1490196	GO:0031624;GO:0032436;GO:0000151;GO:0008080;GO:0061630;GO:0005737;GO:0016021;GO:0000209;GO:0008270;GO:0006511
1349782	GO:0045454;GO:0005623;GO:0016021
1407140	GO:0015074;GO:0003676
1345234	GO:0030544;GO:0030324;GO:0016607;GO:0061608;GO:0007030;GO:0005829;GO:0006606;GO:0034605;GO:1900034
1338474	GO:0030173;GO:0015031
1349789	GO:0008409;GO:0090305;GO:0005743;GO:0004519;GO:0030262;GO:0046872;GO:0032991;GO:0003676;GO:0006308;GO:0004536;GO:0005634;GO:0004540;GO:0016021;GO:0016070
1305233	GO:0008853;GO:0006259
1285669	GO:0003964;GO:0006278;GO:0016021
1305234	GO:0015074;GO:0004190;GO:0008270;GO:0006508;GO:0003676
1294566	GO:0003735;GO:0006412;GO:0005840;GO:0005515;GO:0016021
1285525	GO:1905515;GO:0034451;GO:0031122;GO:0016021
1481544	GO:0016021;GO:0017176;GO:0006506
1387914	GO:0015074;GO:0003676;GO:0030674;GO:0051015;GO:0016477;GO:0007015
1387449	GO:0006334;GO:0005634;GO:0003677;GO:0004672;GO:0005515;GO:0048471;GO:0005783;GO:0005829;GO:0005524;GO:0070013;GO:0005811;GO:0032991;GO:0048884;GO:0043524;GO:0045892;GO:0006468
1315205	GO:0005764;GO:0017040;GO:0097264;GO:0048668;GO:0006629;GO:0102121;GO:0046982;GO:0005615;GO:0005634;GO:0016021;GO:0050810;GO:0030216;GO:0062098;GO:0034312;GO:0071356;GO:1901565;GO:0044248;GO:0043604;GO:1901566
1484714	GO:0016021
1422509	GO:0030676;GO:0035556
1387269	GO:0015074;GO:0004190;GO:0008270;GO:0003676;GO:0006508
1407858	GO:0016263;GO:0016266;GO:0016020;GO:0042626;GO:0016887;GO:0043167;GO:0032559;GO:0008144;GO:0055085
1471048	GO:0009190;GO:0016849;GO:0016021;GO:0009975;GO:0035556;GO:0000166;GO:0004672;GO:0046068;GO:0035639;GO:0008144;GO:0097367;GO:0009152;GO:0006468
1407854	GO:0005762;GO:0003735;GO:0006412
1320776	GO:0007281;GO:0032574;GO:0043186;GO:0007283;GO:0003723;GO:0005829;GO:0019034;GO:0000932;GO:0035194;GO:0010526;GO:0098795;GO:0061158;GO:0051607;GO:0044419
1464206	GO:0015035;GO:0045454;GO:0005623;GO:0009055;GO:0022900
1322788	GO:0003723;GO:0016607;GO:0051028;GO:0006405;GO:0003697;GO:0005681;GO:0005515;GO:0000346;GO:0008380;GO:0035145;GO:0006397;GO:0070062;GO:0046784;GO:0000784;GO:0001649;GO:0031297;GO:0032786;GO:0005829;GO:0000018;GO:0071166;GO:1902494;GO:0006611;GO:0031503;GO:0031123;GO:0016020;GO:0016032
1301803	GO:1901642;GO:0005337;GO:0005887;GO:0015370;GO:0015864;GO:0072530;GO:0006863;GO:0072531;GO:0015855;GO:0035725;GO:0015391;GO:0005345;GO:0005350
1469126	GO:0003964;GO:0006278;GO:0016021;GO:0004523;GO:0090502;GO:0003676;GO:0008270
1288011	GO:0004516;GO:0009435;GO:0005829;GO:0004514;GO:0005739;GO:0051015;GO:0046872;GO:0016021;GO:0019365;GO:0006979;GO:0051017
1288010	GO:0004516;GO:0009435;GO:0005829;GO:0004514;GO:0016021;GO:0016409;GO:0046872;GO:0019365;GO:0006979
1371415	GO:0030117;GO:0006886;GO:0008465;GO:0016192;GO:0016618;GO:0030267;GO:0043231;GO:0012510;GO:0007034;GO:0055114;GO:0005829;GO:0016021
1400670	GO:0005783;GO:0016021
1371412	GO:0003964;GO:0006278;GO:0016021;GO:0008270
1370892	GO:0016021
1481503	GO:0016787
1366235	GO:0016021
1363550	GO:0004170;GO:0046081;GO:0000287;GO:0006226
1363557	GO:0003924;GO:0005525;GO:0000287
1363554	GO:0004641;GO:0009113;GO:0005829;GO:0004637;GO:0004644;GO:0006189;GO:0016021;GO:0005524;GO:0046872;GO:0043473;GO:0043010;GO:0043009;GO:0046083
1363555	GO:0004644;GO:0006189;GO:0008864;GO:0004641;GO:0004637;GO:0005524;GO:0046872;GO:0009113;GO:0043473;GO:0043010;GO:0043009
1483907	GO:0016593;GO:0006368;GO:1990269;GO:0016570;GO:0031442;GO:0001650;GO:0001711;GO:0045638;GO:0005813;GO:0019827;GO:0032968;GO:0006378;GO:0006513;GO:0050936;GO:0021529;GO:0030318;GO:0014032;GO:0021782;GO:0048701;GO:0007507;GO:0016055;GO:1904837
1336611	GO:0045747;GO:0097197;GO:0019899;GO:0009986;GO:0072659;GO:0016021;GO:0017147;GO:0003735;GO:0031226;GO:0051604;GO:0031300;GO:0012505;GO:0005840;GO:0061355;GO:0006886;GO:0006412;GO:0055114
1354913	GO:0006493;GO:0000030;GO:0016021;GO:0097502;GO:0005789;GO:0005515;GO:0005783;GO:0071712;GO:0007517;GO:1904098;GO:0030259;GO:0060050;GO:0007525;GO:0009401;GO:0045214
1493362	GO:0003964;GO:0006278;GO:0016021;GO:0046914;GO:0016705;GO:0020037;GO:0016757;GO:0006004;GO:0003676;GO:0015074;GO:0004866;GO:0055114;GO:0010951
1493365	GO:0015074;GO:0003676;GO:0008270
1290447	GO:0000027;GO:0016887;GO:0005634;GO:0005524;GO:0045111;GO:0005829;GO:0070013;GO:0030687;GO:0006364;GO:0009506;GO:0051082;GO:0009941;GO:0009553;GO:0016020;GO:0009738;GO:0048638;GO:0006283
1332108	GO:0071012;GO:0008380;GO:0006397;GO:0005684;GO:0016607;GO:0016021
1316512	GO:0005200;GO:0005874;GO:0007017;GO:0007010;GO:0003924;GO:0005525;GO:0000278;GO:0009062;GO:0005737;GO:0005634;GO:0017064;GO:0004040;GO:0005515
1343321	GO:0003964;GO:0006278;GO:0016021;GO:0004842;GO:0016567
1322454	GO:0051082;GO:0006457;GO:0034751;GO:1990565;GO:0005524;GO:1901389;GO:0044294;GO:0043627;GO:0005634;GO:0009408;GO:0048471;GO:0044295;GO:0005576;GO:1903846;GO:0030018;GO:0032435;GO:0071157;GO:0043025;GO:0097718;GO:0017015;GO:0043008;GO:1990226;GO:0048156;GO:0090100;GO:0070182;GO:0044183;GO:0042826;GO:0050900;GO:0031625;GO:0032989;GO:0046658;GO:0019887;GO:1905323;GO:0042277;GO:0005829;GO:0019901;GO:0031072;GO:0048468;GO:0046983;GO:0009986;GO:0097435;GO:0003725;GO:0042802;GO:0042470;GO:0032516;GO:2000010;GO:0060330;GO:0071353;GO:0051973;GO:0007004;GO:0033138;GO:0051897;GO:1904031;GO:0033554;GO:0016049;GO:0051131;GO:0060560;GO:0021953;GO:0030010;GO:0031032;GO:0051146;GO:0031396;GO:0050821;GO:0045597;GO:0043066;GO:0010038;GO:0060338;GO:0120036;GO:0048646;GO:0070925;GO:0019062;GO:0009409;GO:0001568;GO:0046677
1415496	GO:0008270
1440695	GO:0015012;GO:0015020;GO:0005783;GO:0006486;GO:0008375;GO:0016021;GO:0005794
1461789	GO:0030036;GO:0003779;GO:0005856;GO:0051018;GO:0017124;GO:0072673;GO:0031209;GO:0030027;GO:0099188;GO:0016601;GO:0001726;GO:0035855;GO:0005769;GO:0010592;GO:0005911;GO:0051497;GO:0045202;GO:0030032;GO:0030048;GO:0016021;GO:0034330;GO:0001667;GO:0001525;GO:0006897
1437672	GO:0006888;GO:0005789;GO:0005793;GO:0005783;GO:0006612;GO:0005794;GO:0016021;GO:0030134;GO:0031300;GO:0098588
1461784	GO:0003995;GO:0006552;GO:0005759;GO:0033539;GO:0050660;GO:0031966;GO:0004085;GO:0042802
1303123	GO:0019722;GO:0030234;GO:0005509;GO:0000226;GO:0050790
1430135	GO:0006355;GO:0003676;GO:0005634;GO:0046872;GO:0016021;GO:0003700
1430130	GO:0003676;GO:0006355;GO:0005634;GO:0046872;GO:0016021;GO:0140110;GO:0006366;GO:1903507;GO:0005515;GO:2000113;GO:0010629
1286322	GO:0003964;GO:0006278;GO:0016021;GO:0008270
1466522	GO:0003964;GO:0006278;GO:0016021;GO:0004519;GO:0090305;GO:0004190;GO:0005267;GO:0003924;GO:0005525;GO:0006890;GO:0006364;GO:0071805;GO:0006508;GO:0006281;GO:0008270;GO:0003676
1383344	GO:0006471;GO:0003950;GO:0035861;GO:0006302;GO:0016604;GO:1990404;GO:0140294;GO:0004930;GO:1905662;GO:0030592;GO:1990166;GO:0005730;GO:0051106;GO:0090299;GO:0005886;GO:0016021;GO:0045829;GO:2001034;GO:0071696;GO:0060236;GO:0000723;GO:0007186
1318838	GO:0003964;GO:0006278;GO:0016021;GO:0004518;GO:0090305;GO:0005267;GO:0003924;GO:0005525;GO:0006890;GO:0008270;GO:0006364;GO:0071805;GO:0006281;GO:0003676
1411939	GO:0004383;GO:0006182;GO:0016021;GO:0004672;GO:0005886;GO:0005524;GO:0035556;GO:0006468;GO:0001653;GO:0017046;GO:0004930;GO:0020037;GO:0007168;GO:0018212;GO:0007186
1434677	GO:0016021;GO:0016301;GO:0016310;GO:0003723;GO:0008270
1415725	GO:0000723;GO:0003678;GO:0016021;GO:0032508;GO:0006310;GO:0006281;GO:0005524;GO:0004672;GO:0006468
1450868	GO:0003676;GO:0005634;GO:0006355;GO:0008270;GO:0070013;GO:0003700;GO:1903508;GO:0010628
1322994	GO:0006259;GO:0003676;GO:0003964;GO:0004523;GO:0090502;GO:0009007;GO:0034654;GO:0034645;GO:0043414
1470951	GO:0005856;GO:0005524;GO:0005737
1413896	GO:0004402;GO:0016573;GO:0005634;GO:0031248;GO:0008270;GO:0070013;GO:0003713;GO:0006355;GO:0042393;GO:0000785;GO:0008134;GO:0003676;GO:0016021;GO:0046528;GO:0016360;GO:0048190;GO:0022416;GO:0009996;GO:1903508;GO:0010628;GO:0010629;GO:1903507;GO:2000113;GO:0001568
1401188	GO:0003676;GO:0006355;GO:0005634;GO:0046872
1446042	GO:0046852;GO:0005783;GO:0005515;GO:0005623;GO:0045672;GO:0016021;GO:0045124;GO:0045668;GO:0045600;GO:0090090;GO:0051480;GO:0043462
1470954	GO:0005856;GO:0005524;GO:0005737
1451994	GO:0004774;GO:0006099;GO:0005739;GO:0048037;GO:0000166;GO:0005829;GO:0006104;GO:0042566;GO:0005886;GO:0006105;GO:0016021;GO:0004550;GO:0006165;GO:0004778;GO:0009142;GO:0016746;GO:0003676;GO:0006351
1404553	GO:0004303;GO:0055114;GO:0016021
1406954	GO:0005388;GO:0070588;GO:0016021;GO:0005623;GO:0043231;GO:0006874;GO:0005524;GO:0005516;GO:0030165;GO:0004046;GO:0020037
1352816	GO:0034511;GO:0006364;GO:0031428;GO:0016905;GO:0032040;GO:0005515;GO:0005654;GO:0016021;GO:0006468
1448477	GO:0005509;GO:0009349;GO:0009231;GO:0017134
1448471	GO:0031901;GO:0022890;GO:0098655;GO:0072546;GO:0000139;GO:0005886;GO:0005783
1488273	GO:0000775;GO:0000278;GO:0005634;GO:0007088;GO:0045930;GO:0000075;GO:1901990;GO:0006888;GO:0034501;GO:0070939;GO:0005828;GO:0051294;GO:0005811;GO:0000922;GO:0051310;GO:0007030;GO:0005829;GO:0005623;GO:0000280;GO:0000819;GO:1902100;GO:1905819;GO:0033046;GO:0051784;GO:0065003
1433744	GO:0004713;GO:0018108;GO:0016021;GO:0019199;GO:0007169;GO:0005524
