"sequence_id"	"GO_term"
938637	GO:0004222;GO:0006508;GO:0016020;GO:0018996;GO:0008270;GO:0016998;GO:0030246;GO:0045491;GO:0031176;GO:0004867;GO:0000272;GO:0010951;GO:0004568;GO:0005044;GO:0016491;GO:0006032;GO:0006897;GO:0055114
938630	GO:0009249;GO:0016740;GO:0005739;GO:0016874;GO:0070013;GO:0006629;GO:0034641
938631	GO:0004222;GO:0006508;GO:0016020;GO:0018996;GO:0008270;GO:0010951;GO:0004867;GO:0030246;GO:0005509;GO:0005044;GO:0016788;GO:0016491;GO:0005524;GO:0017038;GO:0006897;GO:0055114
964955	GO:0008853;GO:0006259
830888	GO:0003676
976788	GO:0016592;GO:0003712;GO:0006357
793096	GO:0016706;GO:0006278;GO:0016021;GO:0003964;GO:0008168;GO:0090305;GO:0055114;GO:0004519;GO:0005044;GO:0046983;GO:0008270;GO:0003676;GO:0006897
834418	GO:0016787;GO:0072015;GO:0019002;GO:0016208;GO:0030145;GO:0005515
831684	GO:0005096;GO:0043547;GO:0046872
946027	GO:0033306;GO:0019166;GO:0042579;GO:0005102;GO:0005739;GO:0008670;GO:0009010;GO:0098805;GO:0055114;GO:0098588;GO:0005829;GO:0006633;GO:0072662;GO:0043574;GO:0009062;GO:0030258;GO:0072594;GO:0006605
946797	GO:0008235;GO:0006508;GO:0005737;GO:0030145;GO:0004177
864153	GO:0016012;GO:0005509;GO:0016021
979158	GO:0070534;GO:0005164;GO:0033209;GO:0046330;GO:0004842;GO:0043123;GO:0008270;GO:0042981
800387	GO:0070286;GO:0005929;GO:0003341;GO:0005815;GO:0005576;GO:0005623;GO:0016021;GO:0071910;GO:0035469;GO:0006858;GO:0070121;GO:0000132;GO:0061371;GO:0099111;GO:0050877
896172	GO:0046983;GO:0016310;GO:0016301;GO:0003676
972311	GO:0003964;GO:0006278;GO:0016021
852337	GO:0031305;GO:0007005;GO:0061024
799046	GO:0003964;GO:0006278;GO:0016021;GO:0004519;GO:0090305;GO:0005524
922576	GO:0009072;GO:0016853;GO:0005737;GO:0016021;GO:0004364;GO:1902222;GO:0006749;GO:0042737;GO:0019439;GO:1901361
836306	GO:0034722;GO:0006508;GO:0005615;GO:0005773;GO:0042470;GO:0006760;GO:0000030;GO:0008289;GO:1904724;GO:0035580;GO:0010043;GO:0045471;GO:0097502;GO:0032868;GO:0005829;GO:1903561;GO:0005581;GO:0016021;GO:0043312;GO:0005634;GO:0007568;GO:0006869
799040	GO:0006464;GO:0036064;GO:0005524;GO:0030317;GO:0016021;GO:0016874;GO:0140096
778537	GO:0032567;GO:0110025;GO:0097197;GO:0046061;GO:0035861;GO:0006203;GO:0005654;GO:0008832;GO:0003697;GO:0042802;GO:0004540;GO:0016446;GO:0051289;GO:0008270;GO:0003723;GO:0051607;GO:0000724;GO:0045088;GO:0005525;GO:0001960;GO:0002832;GO:0032102;GO:0050777;GO:0031348;GO:0090501;GO:0044419;GO:0045087;GO:0019221
783336	GO:0015074;GO:0003676
976876	GO:0016787;GO:0016021
811935	GO:0005794;GO:0046580;GO:0017016;GO:0055038;GO:0031463;GO:0050660;GO:0008094;GO:0016567;GO:0016491;GO:0051537;GO:0003723;GO:0003677;GO:0005524;GO:0006281;GO:0046872;GO:0055114
870821	GO:0005832;GO:0051082;GO:0006457;GO:0005524;GO:1904874;GO:0090670;GO:0002199;GO:1904851;GO:0044297;GO:0015630;GO:0099513;GO:0051973;GO:0032212;GO:0007339;GO:0044183;GO:0005929;GO:0031625;GO:0016021;GO:0051131;GO:1901998;GO:0050821;GO:0007224
798090	GO:0004181;GO:0006508;GO:0005615;GO:0004185;GO:0016021;GO:0034220;GO:0008270;GO:0051604;GO:0006518;GO:0005216
963609	GO:0008270;GO:0021934;GO:0005623;GO:0005886;GO:0021754;GO:0097475;GO:0005737;GO:0005515;GO:0035622;GO:0071907;GO:0071910;GO:0030030;GO:0070121;GO:0060027;GO:0042074;GO:0000132;GO:0003407;GO:0001947;GO:0016055;GO:0048666
794833	GO:0007030;GO:0030008;GO:1905897;GO:0005794;GO:0001889;GO:0045054;GO:0055088;GO:0060041;GO:0016021;GO:0061635;GO:0006487;GO:0009306;GO:0006888;GO:0051259
828097	GO:0004222;GO:0006364;GO:0006508
911997	GO:0006915;GO:0016021
863344	GO:0034474;GO:0032039;GO:0030246;GO:0004553;GO:0046872;GO:0003677;GO:0031965;GO:0005654;GO:0016021;GO:0001833;GO:0042795;GO:0043154;GO:0005975
909547	GO:0030123;GO:0016192;GO:0140312;GO:0006886;GO:0004190;GO:0060090;GO:0005794;GO:0008270;GO:0003676;GO:0005768;GO:0048072;GO:0016050;GO:0033060;GO:0043195;GO:1904115;GO:0006726;GO:0007220;GO:0033059;GO:0048499;GO:0005783;GO:0031984;GO:0030054;GO:0008340;GO:0060967;GO:0098805;GO:0098588;GO:0005623;GO:0098978;GO:0048490;GO:0098794;GO:0030136;GO:0005798;GO:0099637;GO:0030659;GO:0061462;GO:0005829;GO:0007041;GO:0072666;GO:0044550;GO:0032940;GO:0019438;GO:0018130;GO:1901362;GO:0048003;GO:0051138;GO:0061088;GO:0043476;GO:0019884;GO:0050931;GO:0021700;GO:0016482;GO:0072657;GO:0051716;GO:0006508
812061	GO:0033691;GO:0051126;GO:0016021;GO:0042246;GO:0008233;GO:0007155;GO:0006508
843885	GO:0006398;GO:0005847;GO:0008409;GO:0004521;GO:0006378;GO:0090502;GO:0003723;GO:0005515;GO:0046872
809988	GO:0004674;GO:0006468;GO:0032133;GO:0005524;GO:0005876;GO:0018209;GO:0005813;GO:0032467;GO:0000922;GO:0000278;GO:0071173;GO:0045841;GO:0042585;GO:0043203;GO:0045120;GO:0072687;GO:0035173;GO:0019894;GO:0031625;GO:0072686;GO:0019901;GO:0048471;GO:0008017;GO:0000775;GO:0046982;GO:0031981;GO:0005829;GO:0051233;GO:0030496;GO:0016570;GO:0000793;GO:0022402;GO:0051321;GO:0031023;GO:0000280;GO:1900195;GO:0097421;GO:0070925;GO:0051642;GO:0071539;GO:0009948;GO:1990138;GO:0032091;GO:0032436;GO:0007292;GO:0022412;GO:0031647;GO:0009611;GO:0043066;GO:0051301;GO:0010629
803608	GO:0051012;GO:0070840;GO:0005875;GO:0000132;GO:0005815;GO:0005874;GO:0051010;GO:0016787;GO:0005623;GO:0051219;GO:0008168;GO:0042802;GO:0005737;GO:0004842;GO:0000776;GO:0007399;GO:0051301;GO:0030154;GO:0030424;GO:0043025;GO:0005635;GO:0005819;GO:0060322;GO:0008090;GO:0009887;GO:0072384;GO:0032420;GO:0031023;GO:0007097;GO:0031252;GO:0030427;GO:0099518;GO:0030425;GO:0022412;GO:0031514;GO:0007276;GO:0030054;GO:0003006;GO:0045202;GO:0015629;GO:0051642;GO:0071944;GO:2000574;GO:1902494;GO:0072089;GO:0016021;GO:0061351;GO:0010770;GO:0010927;GO:0001667;GO:0031346;GO:0051962;GO:0120035;GO:0120039;GO:0007423;GO:0043143;GO:0060429;GO:0120036;GO:0009967;GO:0051081;GO:0051657;GO:0033363;GO:0007028;GO:0046329;GO:0043622;GO:0070925;GO:0009950;GO:0040019;GO:0060760;GO:0046716;GO:0050885;GO:0007164;GO:0008298;GO:0019226;GO:0099175;GO:0034501;GO:0008344;GO:0090132;GO:0019827;GO:0051383;GO:0007611;GO:0060348;GO:0030510;GO:0008544;GO:0021700;GO:0070507;GO:0007051;GO:0007093;GO:0015031;GO:0016482;GO:0150063;GO:0007268;GO:0048729;GO:0030097;GO:0001959;GO:0043087;GO:0030036;GO:0072583;GO:0035592;GO:0002790;GO:0006935;GO:0032940;GO:0045229;GO:0016567;GO:0007186;GO:0032259
795098	GO:0006355;GO:0046872;GO:0031965;GO:0003676;GO:0005829;GO:0016604;GO:0003700;GO:0099106;GO:0007283;GO:0016021;GO:0043269;GO:1903508;GO:0030154;GO:0010628;GO:0007275
784313	GO:0004252;GO:0006508;GO:0005795;GO:0001889;GO:0051216;GO:0016021;GO:0007040;GO:0006629;GO:0000139;GO:0005789;GO:0006606;GO:0005783;GO:0060627;GO:0070013;GO:1902652;GO:1901360
923621	GO:0015074;GO:0004190;GO:0003676;GO:0006508;GO:0016627;GO:0050660;GO:0055114
936670	GO:0015074;GO:0003676
948975	GO:0070003;GO:0005839;GO:0051603;GO:0004175;GO:0005634;GO:0003899;GO:0005737;GO:0070013;GO:0043632;GO:0032774
948978	GO:0071208;GO:0005683;GO:1900087;GO:0071209;GO:0015030;GO:0016021
822639	GO:0003964;GO:0006278;GO:0016021;GO:0008270;GO:0003676
926051	GO:0015074;GO:0004523;GO:0090502;GO:0004190;GO:0003676;GO:0006508
971152	GO:0005737
813498	GO:0016021
897165	GO:0004111;GO:0046314;GO:0005615;GO:0005829;GO:0005524;GO:0031514;GO:0016310;GO:0005623;GO:0005739;GO:0009408;GO:0016021;GO:0031625;GO:0030644;GO:0007420
897162	GO:0097524;GO:0033878;GO:0048240;GO:0046464;GO:0047372;GO:0036126;GO:0034338;GO:0032570;GO:0001669;GO:0042562;GO:0007340;GO:0003707;GO:0030336;GO:0043401;GO:0016021;GO:0009611
897163	GO:0004111;GO:0046314;GO:0005615;GO:0005737;GO:0005524;GO:0031514;GO:0016310;GO:0000123;GO:0046930;GO:0000790;GO:0009408;GO:0097708;GO:0005515;GO:0004402;GO:0052331;GO:0046931;GO:0007030;GO:0012505;GO:0015267;GO:0016573;GO:0006888;GO:0045944;GO:0045892;GO:0006886;GO:0006812;GO:0055085
919695	GO:0004096;GO:0098869;GO:0032420;GO:0020037;GO:0016021;GO:0055114;GO:0007605
849503	GO:0030218
919696	GO:0004096;GO:0098869;GO:0020037;GO:0055114;GO:0035556
898907	GO:0061588;GO:0046983;GO:0016021;GO:0061778;GO:0005783;GO:0017128;GO:0022839;GO:0005886;GO:0019867;GO:0003924;GO:0005525;GO:1902476
888623	GO:0042147;GO:0005829;GO:0017137;GO:0005096;GO:0005776;GO:0031410;GO:0090630;GO:0012505;GO:0006886;GO:1902017;GO:0006914
842820	GO:0015074;GO:0003676;GO:0016021;GO:0004190;GO:0006508
883868	GO:0031084;GO:0043473;GO:0031409;GO:0007596;GO:0005515;GO:0006996;GO:0007601
825361	GO:0016973;GO:0005643;GO:0042802;GO:0000822;GO:0031369;GO:0005543;GO:0005814;GO:0036064;GO:0031965;GO:0005813;GO:0005730;GO:0005829;GO:0045892;GO:0016021;GO:0006446;GO:0006449
936452	GO:0005525;GO:0016192;GO:0005886;GO:0006886;GO:0005737
936902	GO:0048015;GO:0016301;GO:0043625;GO:0046854;GO:0022857;GO:0071889;GO:0008430;GO:0016773;GO:0005524;GO:0006260;GO:0016021;GO:0030867;GO:0055085;GO:0005741;GO:0000139;GO:0060872
936457	GO:0072425;GO:0031465;GO:0004842;GO:0031464;GO:0005813;GO:0016212;GO:0010389;GO:0031490;GO:0005730;GO:0005515;GO:0005654;GO:0005829;GO:0019985;GO:1902751;GO:1901992;GO:0009411;GO:0000209;GO:0005694;GO:0045732;GO:0031965;GO:0006513;GO:0005739;GO:0006511;GO:0044773;GO:1901991;GO:0048511;GO:0006260;GO:0042769;GO:2000058;GO:0043687;GO:0097052;GO:0045862;GO:0031331
908235	GO:0016279;GO:0018022;GO:0030061;GO:1905273;GO:1905706;GO:1904058;GO:0016021
908231	GO:0004386;GO:0043186;GO:0007276;GO:0005654;GO:0005524;GO:0030154;GO:0005829;GO:0042006;GO:1905516;GO:0040019;GO:0016020;GO:0003676;GO:0140098;GO:0008186;GO:0010629;GO:0042802
890707	GO:0008146;GO:0016787
974922	GO:0003964;GO:0006278;GO:0016021;GO:0008270;GO:0003676
972554	GO:0015074;GO:0004190;GO:0008270;GO:0006508;GO:0003676
855852	GO:0030170;GO:1904504;GO:0035339;GO:0046513;GO:0004758;GO:0005783;GO:1904649;GO:0016021;GO:0046511;GO:0006686;GO:0046512;GO:0045197
819792	GO:0015930;GO:0006537;GO:0009536;GO:0016639;GO:0016643;GO:0051538;GO:0010181;GO:0005506;GO:0050660;GO:0055114;GO:0019676
970203	GO:0015074;GO:0003676;GO:0008270
839905	GO:0008270;GO:0005689;GO:0000398;GO:0003723;GO:0051302;GO:0032502
970204	GO:0002177;GO:0070840;GO:0010921;GO:0005813;GO:0015631;GO:0003779;GO:0005737
967735	GO:0046872;GO:2000766;GO:0005844;GO:0048667;GO:1990715;GO:0005737;GO:1905538;GO:0001764;GO:0001701;GO:0004674;GO:0031098;GO:0032147;GO:0007346;GO:0023014
900384	GO:0008796;GO:0015967;GO:0005739;GO:0006172;GO:0043135;GO:0006915;GO:0005525;GO:0006167;GO:0006754;GO:0005524
856637	GO:0016747
819866	GO:0008270;GO:0009056;GO:0030855;GO:0016788
821625	GO:0007219;GO:0008417;GO:0005783;GO:0036065;GO:0006004;GO:0140096;GO:0005112;GO:0016020;GO:0008593;GO:0006493;GO:0001756;GO:0001525;GO:0007507;GO:0007399;GO:0045807;GO:0009967
950553	GO:0030131;GO:0030276;GO:0016192;GO:0006886;GO:0044877;GO:0140312;GO:0005048;GO:0004725;GO:0030128;GO:0030132;GO:0060090;GO:0016491;GO:0098978;GO:0099637;GO:0099072;GO:0060976;GO:0098590;GO:0003281;GO:0035904;GO:0098794;GO:0030054;GO:0043112;GO:0072594;GO:0098657;GO:0005765;GO:0098793;GO:0036019;GO:0005794;GO:0045807;GO:1901215;GO:0005829;GO:0048268;GO:0010008;GO:0016021;GO:1905477;GO:0009792;GO:0034383;GO:0019886;GO:0060071;GO:0048013;GO:0050690;GO:0035335;GO:0044257;GO:0061024;GO:0055114
821627	GO:0003924;GO:0007165;GO:0016020;GO:0005525
881288	GO:0140326;GO:0015914;GO:0005794;GO:0016021;GO:0000287;GO:0005524;GO:0005886;GO:0034204;GO:0035579;GO:0070821;GO:0007030;GO:0043312;GO:0031984
881289	GO:0140326;GO:0015914;GO:0016021;GO:0000287;GO:0012505;GO:0005524;GO:0043227;GO:0005886;GO:0007030;GO:0043229;GO:0005737;GO:0034204;GO:0071683;GO:0050911;GO:0005929;GO:0008525;GO:0032880;GO:0016787;GO:0015267;GO:0055085
780547	GO:0008138;GO:0006470;GO:0005737;GO:0004725
833479	GO:0008195;GO:0016311;GO:0005886;GO:0006644;GO:0016021
881285	GO:0140326;GO:0015914;GO:0016021;GO:0000287;GO:0005794;GO:0005524;GO:0005886;GO:0007030;GO:0001669;GO:0034204;GO:0008525;GO:0003676;GO:0016787
981760	GO:0051015;GO:0016459;GO:0030050;GO:0003774;GO:0030139;GO:0030898;GO:0007015;GO:0005524;GO:0042995;GO:0005623;GO:0006897;GO:0016020
981762	GO:0051015;GO:0016459;GO:0030330;GO:0003774;GO:0051046;GO:0045944;GO:0031941;GO:0005524;GO:0045334;GO:0006897;GO:0001726;GO:0031965;GO:0048471;GO:0016591;GO:0030050;GO:0042491;GO:0030898;GO:0042138;GO:0005516;GO:0005794;GO:0043531;GO:0042803;GO:0042472;GO:0005902;GO:0030175;GO:0007605;GO:0031256;GO:0031253;GO:0005905;GO:0030665;GO:0005938;GO:0005829;GO:0005623;GO:0007015;GO:0006886;GO:0006310
940544	GO:0005096;GO:0043547;GO:0046872
918127	GO:0004252;GO:0006508;GO:0016020;GO:0006897;GO:0005044;GO:0007313;GO:0007306
944122	GO:0006839;GO:0031966;GO:0015215;GO:0006862;GO:0008514;GO:0015893;GO:1901505;GO:0016021;GO:0072349;GO:0015711;GO:1901264;GO:0090482;GO:0051184;GO:0042887;GO:0072337;GO:0005342;GO:0015318;GO:0051180;GO:0051181;GO:0098656;GO:0015849;GO:0042886
828709	GO:0005956;GO:0019887;GO:0045859;GO:0031519;GO:0016301;GO:0099523;GO:0003682;GO:0019904;GO:0031594;GO:0042802;GO:0008134;GO:0005102;GO:0030054;GO:0016773;GO:0005886;GO:0140096;GO:0016310;GO:0032927;GO:0033211;GO:0061154;GO:0043537;GO:0010862;GO:0018210;GO:0007310;GO:0060810;GO:0016319;GO:0045475;GO:0050807;GO:0008062;GO:0016055
930086	GO:0003884;GO:0046416;GO:0071949;GO:0055114
844305	GO:0031418;GO:0045646;GO:0005783;GO:0016021;GO:0016705;GO:0005506;GO:0055114;GO:0005509;GO:0018401;GO:0005789;GO:0051213;GO:0000137;GO:0140096;GO:0032836;GO:0039021
786264	GO:0016021
919996	GO:0004677;GO:0006303;GO:0005634;GO:0006468;GO:0003677;GO:0005524
972337	GO:0005525;GO:0016787;GO:0005515
781769	GO:0016491;GO:0055114;GO:0042579;GO:0016853;GO:0016829;GO:0009062;GO:0030258
865169	GO:0043565;GO:0005634;GO:0006355;GO:0003700;GO:0000785;GO:0070013;GO:0019955;GO:0035326;GO:0017053;GO:0005667;GO:0003690;GO:0032502;GO:0010628;GO:0001161;GO:0005829;GO:0031625;GO:0032501;GO:0031490;GO:0005739;GO:0001012;GO:0005886;GO:0003714;GO:0016021;GO:1903508;GO:0008134;GO:0035198;GO:0003777;GO:0005509;GO:0005524;GO:0009786;GO:0045955;GO:0032526;GO:1990823;GO:0010629;GO:0006366;GO:0040007;GO:0045596;GO:0071345;GO:1903507;GO:2000113;GO:0030104;GO:0060964;GO:0009611;GO:0003133;GO:0090081;GO:0043922;GO:0060391;GO:0110110;GO:0071773;GO:0090263;GO:1902275;GO:0007178;GO:1905114;GO:0007018
879997	GO:0022857;GO:0055085;GO:0016021
879996	GO:0005096;GO:0043547;GO:0007165
860995	GO:0004198;GO:0006508;GO:0005876;GO:0048471;GO:0001578;GO:0051493;GO:0008017;GO:0005509;GO:0009986;GO:0030054;GO:0045202;GO:0016021
865165	GO:0031080;GO:0017056;GO:0051028;GO:0031965;GO:0004719;GO:0006913;GO:0015031;GO:0031727;GO:0000776;GO:0005055;GO:0043236;GO:0048246;GO:0005654;GO:0005829;GO:0072006;GO:0030032;GO:0003735;GO:0000779;GO:0005819;GO:0015935;GO:0043657;GO:0005886;GO:0016021;GO:0034504;GO:0071166;GO:0031503;GO:0072594;GO:0045893;GO:0006479;GO:0010467;GO:1900034;GO:0006110;GO:0060964;GO:0051031;GO:0016925;GO:0000028;GO:0019221;GO:0075733;GO:0019083;GO:0007155;GO:0043043;GO:0034645
921427	GO:0036297;GO:0004842;GO:0005634;GO:0016567;GO:0061659;GO:0035861;GO:0097371;GO:0002039;GO:0008270;GO:0070013;GO:0031052;GO:2000001;GO:0031571;GO:0031297;GO:0010212;GO:0000724
940899	GO:0016301;GO:0016310;GO:0050790
808888	GO:0003779;GO:1904025;GO:0005903;GO:0030018;GO:1900159;GO:0005509;GO:0014862;GO:0031446;GO:0044877;GO:0048633;GO:0044325;GO:0014732;GO:0042974;GO:1901078;GO:0030374;GO:0031490;GO:0014894;GO:0070161;GO:0031143;GO:0097517;GO:0000977;GO:0090324;GO:0042641;GO:0048743;GO:0014883;GO:0030863;GO:0048471;GO:0042803;GO:0016604;GO:0045989;GO:0045820;GO:0070885;GO:0005829;GO:0001882;GO:1903715;GO:0005623;GO:1990904;GO:0120163;GO:0060349;GO:0006936;GO:0034329;GO:0051017;GO:1902396;GO:0035357;GO:0048549;GO:0030050;GO:1900025;GO:0051764;GO:0150115;GO:0048384;GO:0033209;GO:0120193;GO:1901224;GO:0001649;GO:0007160;GO:0051271;GO:0030335;GO:1903508
894753	GO:0035303;GO:0005813;GO:0046872;GO:0005515;GO:0045579;GO:0005794;GO:0001782;GO:0002759;GO:0005654;GO:0051900;GO:0005829;GO:0043029;GO:0048536;GO:0005819;GO:0032147;GO:0030865;GO:0000226
800737	GO:0016603;GO:0016021;GO:0017186;GO:0008270
820288	GO:0003707;GO:0043401;GO:0042025;GO:0043565;GO:0008270;GO:0003700;GO:0005634;GO:0001012;GO:0006355;GO:0003690;GO:0055011;GO:0001935;GO:0003209;GO:0001944;GO:1903508;GO:1903507;GO:0010628;GO:2000113;GO:0010629
800730	GO:0006888;GO:0046872;GO:0097038;GO:0070971;GO:0005801;GO:0030134;GO:0004620;GO:0001675;GO:0007338
981639	GO:0019722;GO:0005509
786082	GO:0015385;GO:0006885;GO:0016021;GO:0035725;GO:0005623;GO:0005886;GO:0005903;GO:1902600;GO:0045177;GO:0120025;GO:0043227;GO:0043230;GO:0015386;GO:0031405;GO:0000315;GO:0098659;GO:0030165;GO:0098772;GO:0003842;GO:0030004;GO:0071805;GO:0098656;GO:0071763;GO:0005615;GO:0016558;GO:0005737;GO:0098805;GO:0051020;GO:0016407;GO:0016887;GO:0051056;GO:0012505;GO:0070013;GO:0043547;GO:0003735;GO:0031975;GO:0055114
972524	GO:0005200;GO:0005874;GO:0007017;GO:0007010;GO:0003924;GO:0005525;GO:0005737
905717	GO:0019706;GO:0016021;GO:0018230;GO:0005783;GO:0005794;GO:1990904;GO:0006612;GO:0003723;GO:0016491;GO:0055114
905716	GO:0019706;GO:0018231;GO:0005783;GO:0005794;GO:0018345;GO:0016021;GO:0006612
905710	GO:0097016;GO:0097025;GO:0099643;GO:0016323;GO:0098793;GO:0007268;GO:0008092;GO:0017160;GO:0006887;GO:0006836;GO:0005096;GO:0001505;GO:0003735;GO:0015031;GO:0005737;GO:0005840;GO:0005623;GO:0045199;GO:0002011;GO:1903361;GO:0048489;GO:0006414;GO:0048839;GO:0007264;GO:0043547;GO:0006897
860191	GO:0004563;GO:0005975;GO:0016592;GO:0006357;GO:0006032;GO:0003712;GO:0102148;GO:0016021
860193	GO:0051289;GO:0003960;GO:0005829;GO:0003730;GO:0070402;GO:0042178;GO:0008270;GO:0055114
839015	GO:0032837;GO:0005640;GO:0046983;GO:0016321;GO:0016021;GO:0000212;GO:0017128;GO:0061778;GO:0005819;GO:0005938;GO:0022839;GO:0005783;GO:0061588;GO:0031410;GO:0005886;GO:1902476
892662	GO:0006486;GO:0000139;GO:0030246;GO:0016757;GO:0017046;GO:0016021;GO:0140096;GO:0008528;GO:0005793;GO:0005795;GO:0030134;GO:0046872;GO:0005783;GO:0031101;GO:0030500;GO:0009312;GO:0018210;GO:0007186;GO:0007030;GO:0006888;GO:0006886
843061	GO:0031369;GO:0005852;GO:0001732;GO:0033290;GO:0003743;GO:0016282;GO:0005829;GO:0051019;GO:0016021;GO:0031593;GO:0043022;GO:0005347;GO:0046872;GO:1902416;GO:0010628;GO:0010557;GO:0031328;GO:0051173;GO:0032268;GO:0085032;GO:0034248;GO:0043124;GO:0010608;GO:2000112;GO:0042326;GO:0051248;GO:0015867;GO:1903506;GO:0055085
939738	GO:0016592
963035	GO:0016627;GO:0006629;GO:0016021;GO:0055114
934275	GO:0002178;GO:0018231;GO:0019706;GO:0005795;GO:0043001;GO:0031228;GO:0018345;GO:0005515;GO:0050821;GO:1904724;GO:0070062;GO:0016021;GO:0006612;GO:0043312
937883	GO:0004824;GO:0006430;GO:0005737;GO:0017101;GO:0005615;GO:0005524;GO:0043231;GO:0016021;GO:0003676;GO:0003877;GO:0042803;GO:0002276;GO:0015960;GO:0015965;GO:0043032;GO:0033209;GO:0000187;GO:0002741;GO:1905050;GO:1900017;GO:0010759;GO:0070371;GO:1900745;GO:0070374;GO:0008285;GO:0045893
782411	GO:0003924;GO:0005634;GO:0009793;GO:0005525;GO:0005737;GO:0070013;GO:0005874;GO:0051301;GO:0016021
809519	GO:0005730;GO:0003723;GO:0006364;GO:0071431;GO:0051031;GO:0032545;GO:0097064;GO:0030686;GO:0032040
967999	GO:0003964;GO:0006278;GO:0016021;GO:0004523;GO:0046872;GO:0003676;GO:0090502
855959	GO:0008408;GO:0090305;GO:0003676;GO:0002161;GO:0106074;GO:0046872
886503	GO:0050220;GO:0045454;GO:0005623;GO:0015035;GO:0016021;GO:0022900;GO:0005739;GO:0009055;GO:0004672;GO:0004252;GO:0006468;GO:0005524;GO:0006508
826856	GO:0005347;GO:0015867;GO:0016021;GO:0005739;GO:0015218;GO:0055085;GO:0006864;GO:0051881;GO:0000002;GO:0070838
863642	GO:0006887;GO:0016021
856600	GO:0005509;GO:1901844;GO:0042584;GO:0002020;GO:1901077;GO:0070491;GO:0010459;GO:0030018;GO:0060315;GO:0070062;GO:0046982;GO:0055118;GO:1901841;GO:0042802;GO:0005246;GO:0042994;GO:0044325;GO:0086004;GO:0005102;GO:0005789;GO:2000678;GO:0005654;GO:0005829;GO:0051281;GO:0035774;GO:0005623;GO:0005886;GO:0016529;GO:0044326;GO:0005790;GO:0043679;GO:0030054;GO:0005739;GO:0006816;GO:0048513;GO:0061061;GO:0072359;GO:0006880;GO:0010880;GO:0048484;GO:0001508;GO:0048864;GO:0001667;GO:0072001;GO:0014706;GO:0009653;GO:0065003;GO:0007165
872852	GO:0046872;GO:0048549;GO:0044352;GO:0090160;GO:0034058;GO:0030904;GO:0005769;GO:0102568;GO:0102567;GO:0017137;GO:1901981;GO:0004623;GO:0005829;GO:0042147;GO:0043231;GO:0016021
872851	GO:0006913;GO:0003924;GO:0005634;GO:0005525;GO:0015031;GO:1990498;GO:0005938;GO:0051656;GO:0051292;GO:0000212;GO:0005623;GO:0007346;GO:0034504;GO:0071166;GO:0012505;GO:0031967;GO:0005087;GO:0016021;GO:0031503;GO:0051653;GO:0030010;GO:0046872;GO:1902850;GO:0050658;GO:0072594;GO:0051649;GO:0033750;GO:0032880;GO:1902750;GO:0042254;GO:0010467;GO:0048477;GO:0009792;GO:0051301
856603	GO:0005509
942027	GO:0015067;GO:0006601;GO:0005758;GO:0014889;GO:0007611;GO:0120162;GO:0005743;GO:0007275;GO:0070062;GO:0007584;GO:0043434;GO:0046689;GO:0042246;GO:0006979
892271	GO:0005220;GO:0048016;GO:0005783;GO:0070679;GO:0070588;GO:0016528;GO:0043235;GO:0005938;GO:0005789;GO:0098588;GO:0005654;GO:0071361;GO:0071320;GO:0005623;GO:0097110;GO:0044325;GO:0001666;GO:0035091;GO:0005886;GO:0016021;GO:0051283;GO:0030141;GO:0060402;GO:0030659;GO:0005509;GO:0051287;GO:0098805;GO:0016616;GO:0031094;GO:1903779;GO:0030168;GO:0050796;GO:0007338;GO:0007275;GO:0055114
895952	GO:0043281;GO:0005737;GO:0006915
887637	GO:0016592;GO:0003712;GO:0006357;GO:0005515;GO:1903508
892276	GO:0022857;GO:0055085;GO:0016021
846119	GO:0004672;GO:0006468;GO:0005737;GO:0016021;GO:0005524;GO:0000185;GO:0035556;GO:0048812;GO:0007346;GO:0033554
815796	GO:0004122;GO:0019343;GO:0005737;GO:0006535;GO:0043231;GO:0004124;GO:0030170;GO:0070814;GO:0019346
913953	GO:0051260;GO:0097602;GO:0031463;GO:0005737;GO:0043161
885859	GO:0006325;GO:0005634;GO:0003677;GO:0035064;GO:0006355;GO:0003682;GO:0031248;GO:0017111;GO:0070013;GO:0003723;GO:0000805;GO:0010369;GO:0005700;GO:0035206;GO:0040029;GO:0016021;GO:0048523;GO:0006476;GO:0018393;GO:0060968;GO:1902275;GO:0016458;GO:0010558;GO:0051172;GO:1903508;GO:0010628
834621	GO:0045892;GO:0003746;GO:0005634;GO:0005515;GO:0070013;GO:0005703;GO:0005705;GO:0006414;GO:0032991;GO:0016020;GO:0034243;GO:0006368;GO:0050434
923816	GO:0005544;GO:0050819;GO:0005737;GO:0005634;GO:0005509;GO:0009992;GO:0008429;GO:0001786;GO:0009651;GO:0043395;GO:0005545;GO:0007599;GO:0008201;GO:0012506;GO:0008283;GO:0006874;GO:0097708;GO:0030855;GO:0005789;GO:0098805;GO:0046983;GO:0006914;GO:0098588;GO:0048306;GO:0005178;GO:0005623;GO:0031967;GO:0016021;GO:0005886;GO:0008360;GO:0010629
979521	GO:0003924;GO:0032482;GO:0012505;GO:0005525;GO:0017157;GO:0031982;GO:0006904;GO:0031984;GO:0043231;GO:0005737;GO:0016020;GO:0006886;GO:0009306
