"sequence_id"	"GO_term"
4238589	GO:0004649;GO:0005739;GO:0005975;GO:0016021
4212629	GO:0035615;GO:0030122;GO:0072583;GO:0006886;GO:0060090;GO:0046872;GO:0016787;GO:0098590;GO:0002119;GO:0010171;GO:0009792;GO:0043231;GO:0016021
4212626	GO:0032486;GO:0003924;GO:0016020;GO:0005525;GO:0071944;GO:0030718;GO:0030336;GO:0019003;GO:0044548;GO:0031625;GO:0015631
4260929	GO:0008408;GO:0006364;GO:0090305;GO:0003676
4136235	GO:0030337;GO:0006275;GO:0005634;GO:0006260;GO:0006259;GO:0003677;GO:0043626;GO:0070182;GO:0016021;GO:0003779;GO:0005506;GO:0016491;GO:0006974;GO:0034654;GO:0014823;GO:0070207;GO:0009617;GO:0009636;GO:0044419;GO:0008610;GO:0055114
4093694	GO:0018738;GO:0046294;GO:0005737;GO:0052689;GO:0097708;GO:0042802;GO:0004725;GO:0016021;GO:0035335
4093692	GO:0018738;GO:0046294;GO:0005737;GO:0052689;GO:0034362;GO:0034361;GO:0034364;GO:0042802;GO:0005319;GO:0005543;GO:0003916;GO:0048046;GO:0005634;GO:0016021;GO:0034384;GO:0034380;GO:0034375;GO:0033344;GO:0046686;GO:0006265
4093690	GO:0017057;GO:0006098;GO:0005737;GO:0005975;GO:0016853
4237589	GO:0002098;GO:0033588;GO:0003682;GO:0005524;GO:0006357;GO:0005634;GO:0005829;GO:0016021;GO:0016887
4264200	GO:0003726;GO:0006396;GO:0003723
4231405	GO:0015935;GO:0003735;GO:0006412;GO:0005761;GO:0061668;GO:0098798
4133745	GO:0070006;GO:0005730;GO:0006508;GO:0008270;GO:0002002;GO:0005829;GO:0016021;GO:0042445;GO:0051604;GO:0006518
4140535	GO:0004842;GO:0016567;GO:0005794;GO:0005829;GO:0016874;GO:0005086;GO:0016020;GO:0021702;GO:0022038;GO:0050885;GO:0031175;GO:0010507
4140536	GO:0006102;GO:0004450;GO:0005739;GO:0051287;GO:0006099;GO:0000287;GO:0042579;GO:0005576;GO:0016021;GO:0006739
4203851	GO:0005412;GO:0015798;GO:0016021;GO:1904659;GO:0005886;GO:0043576;GO:0006020;GO:0007422
4242697	GO:0097361;GO:0016226;GO:0003700;GO:0071817;GO:0007059;GO:0097428;GO:0016021;GO:0006357
4128954	GO:0004190;GO:0006508
4284310	GO:0008568;GO:0051013;GO:0000922;GO:0005813;GO:0008017;GO:0005874;GO:0007049;GO:0051301;GO:0016853;GO:0031122;GO:0007283;GO:0005524;GO:0005737;GO:0030496;GO:0005634;GO:0072686;GO:0005840;GO:0097428;GO:0006412;GO:0042802;GO:0005198;GO:0051536;GO:0008270;GO:0003677
4284313	GO:0004535;GO:0006402;GO:0005634;GO:0090503;GO:0005737;GO:0016021;GO:0003723;GO:0012505;GO:0046872;GO:0008168;GO:0006355
4146245	GO:0019955;GO:0009897;GO:0019221;GO:0004896;GO:0043235;GO:0016021
4222896	GO:0000225;GO:0006506
4183910	GO:0045454;GO:0005623;GO:0016021
4147070	GO:0005743;GO:0001302;GO:0000001;GO:0045861;GO:0006457;GO:0016021;GO:0098798;GO:0098796;GO:0030421;GO:0043051;GO:0070584;GO:0002082;GO:0040018;GO:0008406;GO:0048477;GO:0007283;GO:0009792;GO:0006979
4079976	GO:0003964;GO:0006278;GO:0016021;GO:0015074;GO:0004190;GO:0003676;GO:0006508
4283890	GO:0004826;GO:0006432;GO:0005737;GO:0000049;GO:1902554;GO:0005524;GO:0019898;GO:0043231;GO:0098805;GO:0016021;GO:0019901;GO:0003777;GO:0008017;GO:0060090;GO:0008033;GO:0070127;GO:0061723;GO:0061709;GO:0034727;GO:0030242;GO:0000422;GO:0000045;GO:0001934;GO:0007018
4245471	GO:0042255;GO:0005634;GO:0003723;GO:0030942;GO:0048487;GO:0070013;GO:0042273;GO:0035735;GO:0005829;GO:0006616;GO:0030687;GO:0003924;GO:0043232;GO:0030992;GO:0005786;GO:0005929;GO:0005739;GO:0016021
4188038	GO:0008146;GO:0006584;GO:0005829;GO:0050427;GO:0016021;GO:0051923;GO:0098989;GO:0005634;GO:0043199;GO:0001102;GO:0008202;GO:0006805;GO:0001228;GO:0006068;GO:0016787;GO:0000977;GO:0036498;GO:0009812;GO:0097720;GO:0070371;GO:0007212;GO:1901215;GO:0001708;GO:0019614;GO:0000103;GO:0000122;GO:0045944;GO:1901565
4161156	GO:0005524;GO:0016260;GO:0005654;GO:0005737;GO:0016310;GO:0004756;GO:0042802
4171233	GO:0005525
4153140	GO:0007264;GO:0003924;GO:0005525
4124742	GO:0043130;GO:1901314;GO:0005634;GO:0033183;GO:1900045;GO:0008270;GO:0004842;GO:0003723;GO:2000779;GO:0000209;GO:0006974
4171230	GO:0003777;GO:0007018;GO:0005874;GO:0008017;GO:0005524
4178075	GO:0008168;GO:0032259
4249759	GO:0009214;GO:0004113;GO:0005737;GO:0016020
4194303	GO:0001732;GO:0005852;GO:0003743;GO:0033290;GO:0016282;GO:0042788;GO:0008237;GO:0005829;GO:0016746;GO:0035091;GO:0016021;GO:0004674;GO:0005524;GO:0045747;GO:0006508;GO:0034286;GO:0009744;GO:0009749;GO:0045948;GO:0009737;GO:0009733;GO:0006468
4130871	GO:0097356;GO:1903645;GO:0044183;GO:0043184;GO:0005783;GO:0005654;GO:2000059;GO:0005829;GO:0001938;GO:0001525;GO:0046983;GO:0048471;GO:0003700;GO:0003677;GO:0045766;GO:0032991;GO:0050730;GO:0050821;GO:0061077;GO:0030036;GO:0010628;GO:0006915;GO:0034605;GO:0016032;GO:0006355
4167577	GO:0005783;GO:0006886;GO:0016021;GO:0005789;GO:0031226;GO:0070973;GO:0006888;GO:0005811;GO:0048471;GO:0005623;GO:1904154;GO:0005739;GO:1903071;GO:0032471;GO:0051561;GO:0035584;GO:2001244;GO:0043280;GO:0007204
4199853	GO:0004519;GO:0090305;GO:0003677
4170018	GO:0003777;GO:0007018;GO:0005871;GO:0008017;GO:0097542;GO:0005874;GO:0005524;GO:0005930;GO:0042623
4245618	GO:2001162;GO:0035327;GO:0005515;GO:0055087;GO:0051571;GO:0016593;GO:0080182;GO:0045638;GO:0005829;GO:0032968;GO:0016055;GO:0043928;GO:0006368;GO:0016567
4097337	GO:0008678;GO:0055114;GO:0102132;GO:0102131;GO:0004316;GO:0051287
4129606	GO:0004420;GO:0015936;GO:0005789;GO:0008299;GO:0005783;GO:0050661;GO:0042282;GO:0031903;GO:0005777;GO:0043168;GO:0016021;GO:0051721;GO:0006695;GO:0042802;GO:1900222;GO:0008542;GO:0055114;GO:0042177;GO:0043407;GO:0050709;GO:0061061;GO:0009888;GO:0048513;GO:0001955;GO:0048864;GO:1904888;GO:0048706;GO:0001667;GO:0010666;GO:0010664;GO:0048598;GO:0048643;GO:0090278;GO:0048661;GO:0061178;GO:0045471;GO:0061045;GO:0097756;GO:0070374;GO:0032874;GO:0007584;GO:0007568;GO:0006743;GO:0045540
4254325	GO:0008138;GO:0006470;GO:0005634;GO:0043117;GO:1900746;GO:0043542;GO:0005737;GO:1901224;GO:0004725;GO:0097708;GO:0005515;GO:0012505;GO:0005886;GO:1990830;GO:1904951;GO:0007219;GO:0006355;GO:0030335
4129600	GO:0005634;GO:0005737;GO:0016021
4082160	GO:0016787;GO:0046872
4252498	GO:0004722;GO:0044387;GO:0005829;GO:2000048;GO:0032991;GO:0035970;GO:0051894;GO:0005634;GO:0033137;GO:0008138;GO:0048471;GO:0070262;GO:0046872;GO:0051496;GO:0043280;GO:0050921;GO:0010634;GO:0097193;GO:0045927;GO:0051224;GO:0035690;GO:1903827;GO:0045892;GO:0010628;GO:0016576
4252499	GO:0008270;GO:0016021
4144525	GO:0005789;GO:0004553;GO:0005975;GO:0005783;GO:0016021
4111322	GO:0007264;GO:0003924;GO:0005938;GO:0005525;GO:0031410;GO:0005856;GO:0042995;GO:0005634;GO:0005886;GO:0030865;GO:0007163;GO:0032956;GO:0007015;GO:0019901;GO:0008360;GO:0009738
4105707	GO:0007275;GO:0005634;GO:0003677;GO:0006355
4112781	GO:0015098;GO:0015689;GO:0016021;GO:0003676
4161732	GO:0017048;GO:0030036;GO:0005783;GO:0005730;GO:0007292;GO:0003779;GO:0097435;GO:0016021;GO:0051258
4101084	GO:0003964;GO:0006278;GO:0016021;GO:0016706;GO:0008168;GO:0055114
4208243	GO:0045721;GO:0005826;GO:0003779;GO:0016363;GO:0003723;GO:0005819;GO:0000151;GO:0005654;GO:0005887;GO:0034657;GO:0033033;GO:0048822;GO:0007155;GO:0007010;GO:0043161
4072266	GO:0016459;GO:0051015;GO:0003774;GO:0032982;GO:0005524;GO:0030016;GO:0005516
4225728	GO:0030971;GO:0001889;GO:0016021
4270052	GO:0003964;GO:0006278;GO:0016021;GO:0004672;GO:0005509;GO:0006468
4181048	GO:0016021;GO:0005347;GO:0015867;GO:0031304;GO:0005315;GO:0055085;GO:0006817
4157394	GO:0005509;GO:0006508;GO:0004252
4104104	GO:0001540;GO:0097190;GO:0005654;GO:0004930;GO:0007186;GO:0016021;GO:0008061;GO:0031226;GO:0022857;GO:0055085;GO:0005576;GO:0034719
4278741	GO:0003676;GO:0005634;GO:0046872
4151421	GO:0102756;GO:0006633;GO:0005789;GO:0102338;GO:0102336;GO:0102337;GO:0005783;GO:0009922;GO:0016021;GO:0031300;GO:0004725;GO:0008289;GO:0003958;GO:0000038;GO:0034515;GO:0016709;GO:0008540;GO:0010181;GO:0030425;GO:0050660;GO:0033559;GO:0030148;GO:0035338;GO:0005634;GO:0042811;GO:0001676;GO:0035335;GO:0043161;GO:0055114
4166324	GO:0005832;GO:0051082;GO:0006457;GO:0007224;GO:0005524;GO:1904874;GO:0005814;GO:0090670;GO:0036064;GO:1904851;GO:0002199;GO:0044297;GO:0051973;GO:0044183;GO:0032212;GO:0031625;GO:0005874;GO:0007339;GO:0016298;GO:0004190;GO:0005615;GO:0016021;GO:0051131;GO:1901998;GO:0050821;GO:0007399;GO:0016042;GO:0006508
4193091	GO:0022857;GO:0055085;GO:0016021;GO:0015746
4214375	GO:0008270
4277298	GO:0003993;GO:0016311;GO:0005764;GO:0007040;GO:0016021;GO:0001501;GO:0005775;GO:0098852
4182892	GO:0032963;GO:0019797;GO:0005783;GO:0019511;GO:0031418;GO:1902494;GO:0055114;GO:0016021;GO:0005506;GO:0017185;GO:0008285;GO:0009058
4224459	GO:0004109;GO:0006779;GO:0005758;GO:0016021;GO:0046501;GO:0042168;GO:0046148;GO:0055114
4155734	GO:0000179;GO:0031167;GO:0005737;GO:0003723
4224457	GO:0097602;GO:0045116;GO:0000151;GO:0031624;GO:0051443;GO:0032182;GO:0016021
4182540	GO:0002178;GO:0018231;GO:0019706;GO:0005795;GO:0018345;GO:0031228;GO:0043001;GO:0005515;GO:0003676;GO:0050821;GO:1904724;GO:0070062;GO:0016021;GO:0006612;GO:0043312
4133198	GO:0030015;GO:2000036;GO:0005515;GO:0006355;GO:0042025;GO:0001829;GO:0005634;GO:0000932;GO:0120162;GO:0005829;GO:0016021;GO:0000288;GO:0017148;GO:0006977;GO:0031047
4255053	GO:0016706;GO:0006278;GO:0016020;GO:0003964;GO:0008168;GO:0090305;GO:0004519;GO:0055114;GO:0003924;GO:0005525;GO:0007165
4195872	GO:0016787
4133194	GO:0005200;GO:0005874;GO:0007017;GO:0007010;GO:0003924;GO:0005525
4133193	GO:0007016;GO:0001726;GO:0051015;GO:0005925;GO:0005200;GO:0030276;GO:0007155;GO:0005856;GO:0006897;GO:0005623;GO:0061386;GO:0055013;GO:0048703;GO:0045214;GO:0014033;GO:0007519
4106854	GO:0043553;GO:0005769;GO:1901981;GO:1901097;GO:0005770;GO:0045806;GO:0005654;GO:0005829
4122606	GO:0004122;GO:0019343;GO:0005737;GO:0006535;GO:0005634;GO:0004124;GO:0030170;GO:0016021;GO:0070025;GO:0070026;GO:0050421;GO:0042803;GO:0031625;GO:0010749;GO:1904047;GO:0019825;GO:0051593;GO:0001974;GO:0020037;GO:0001958;GO:0008528;GO:0050667;GO:0072341;GO:0060135;GO:0060351;GO:0004523;GO:0021587;GO:0043506;GO:0046872;GO:0097746;GO:0003676;GO:0006801;GO:0070814;GO:0009092;GO:0008340;GO:0034976;GO:0000098;GO:0071456;GO:1901606;GO:0043066;GO:0046439;GO:0042262;GO:0007186;GO:0090502;GO:0055114
4106858	GO:0019773;GO:0070003;GO:0051603;GO:0004175;GO:0043632;GO:0005634;GO:0042802;GO:0005737
4097599	GO:0005764;GO:0006629;GO:0016810;GO:0062098;GO:0016922;GO:0050810;GO:0005615;GO:0030216;GO:1904724;GO:0003714;GO:0101002;GO:0071356;GO:0046982;GO:0005775;GO:1903561;GO:0005634;GO:0005769;GO:0034312;GO:0005783;GO:0016021;GO:1901565;GO:0044248;GO:0097264;GO:0048668;GO:0043312;GO:0043604;GO:1901566;GO:1903507;GO:1901135
4122609	GO:0004122;GO:0019343;GO:0005737;GO:0006535;GO:0089701;GO:0004124;GO:0030170;GO:0020037;GO:0016021;GO:0003723;GO:0005212;GO:0004674;GO:0046872;GO:0050667;GO:0010749;GO:0051593;GO:0005524;GO:0001974;GO:0001958;GO:0060351;GO:0021587;GO:0070814;GO:0043506;GO:0009092;GO:0097746;GO:0060135;GO:0050666;GO:0006801;GO:0003401;GO:0000398;GO:0006468
4262662	GO:0004111;GO:0046314;GO:0031514;GO:0005524;GO:0005856;GO:0016310;GO:0005737;GO:0030030
4282588	GO:0046983
4173426	GO:0008475;GO:0000904;GO:0062023;GO:0005802;GO:0031418;GO:0017185;GO:0005783;GO:0009888;GO:0005615;GO:0007399;GO:0048513;GO:0005506;GO:0046947;GO:0033823;GO:0050211;GO:0048864;GO:0005581;GO:0001667;GO:0070831;GO:0003980;GO:0120039;GO:0042311;GO:0030199;GO:0032963;GO:0055114;GO:0120036;GO:0060541;GO:0001701;GO:0006493;GO:0006935;GO:0035295;GO:0008104;GO:0097359
4173423	GO:0071705;GO:0022857;GO:0005886;GO:0055085;GO:0016021
4173422	GO:0004385;GO:0046710;GO:0005737;GO:0046037;GO:0016021;GO:0005524;GO:0004674;GO:0016310;GO:0009180;GO:1901070;GO:0009152;GO:0006464
4182762	GO:0050790;GO:0016301;GO:0031588;GO:0016310;GO:0019901;GO:0005634;GO:0006464;GO:0016773;GO:0005737;GO:0140096
4176418	GO:0016021
4293474	GO:0010606;GO:0031251;GO:0003723;GO:0000932;GO:0004672;GO:0000289;GO:0005524;GO:0098839;GO:0006397;GO:0030054;GO:0046872;GO:0004535;GO:0006468;GO:1904315;GO:0008066;GO:0005515;GO:0016616;GO:0000290;GO:0090503;GO:0006605;GO:0035249;GO:0060078;GO:0050804;GO:0000003;GO:0034220;GO:0055114
4276132	GO:0031514
4108826	GO:0008519;GO:0072488;GO:0016021;GO:0015077;GO:0015672;GO:0098662;GO:0031226;GO:0030234;GO:0000155;GO:0006808;GO:0050790;GO:1903718;GO:0005524;GO:0050911;GO:0007165;GO:0006468;GO:0006355
4172087	GO:0035869;GO:1904491;GO:0003676;GO:1990403;GO:0044458;GO:0001843;GO:0097733;GO:1905515;GO:0032991;GO:0007224;GO:0005856;GO:0005829;GO:0035082;GO:0007368;GO:0016021;GO:0043010;GO:0007507;GO:0035845;GO:0097711;GO:0019236;GO:0007186
4210272	GO:0005509;GO:0097704;GO:0016323;GO:0005929;GO:0072019;GO:0051284;GO:0005783;GO:0051371;GO:0010882;GO:0072114;GO:0005262;GO:0016021;GO:0003146;GO:0033040;GO:0032965;GO:0015269;GO:0001946;GO:0003171;GO:0005272;GO:0070121;GO:0043235;GO:0009986;GO:0031253;GO:0001947;GO:0042802;GO:1990351;GO:0031226;GO:0031410;GO:0009953;GO:0098588;GO:0098796;GO:0050982;GO:0001581;GO:0070588;GO:0071468;GO:0051289;GO:0035725;GO:0007224;GO:0009415;GO:0071805;GO:0007638
4264849	GO:0005200;GO:0005874;GO:0007017;GO:0007010;GO:0003924;GO:0005525;GO:0000278;GO:0050807;GO:0005737;GO:0005641;GO:0070925;GO:0044297;GO:0022402;GO:0035770;GO:0003725;GO:0016021;GO:0042288;GO:0031625
4203074	GO:0030371;GO:0061158;GO:0000932;GO:0008270;GO:0035198;GO:0035196;GO:0061630;GO:0010586;GO:2000637;GO:0030014;GO:0016021;GO:0035278;GO:0072089;GO:2000177;GO:0051865;GO:0001843;GO:0000082;GO:0008543;GO:0010172;GO:0000209;GO:0043161
4203076	GO:0003735;GO:0006412;GO:0005840
4242523	GO:0016787;GO:0016021
4085711	GO:0008270
4203079	GO:0003735;GO:0006412;GO:0005840
4293889	GO:0004035;GO:0016311;GO:0065010;GO:0031012;GO:0033280;GO:0001958;GO:0005886;GO:0016462;GO:0031225;GO:0046872;GO:0005615;GO:0005515;GO:1903561;GO:0071407;GO:0016021;GO:0003006;GO:0046677;GO:0071529;GO:0051384;GO:0032496;GO:0001649;GO:0044419
4098641	GO:0030991;GO:0035721;GO:0005929;GO:0060271;GO:0034451;GO:0005737;GO:0016021
4146801	GO:0016642;GO:0006546;GO:0005739;GO:0016829;GO:0016594;GO:0005654;GO:0030170;GO:0005960;GO:0005886;GO:0070280;GO:0019899;GO:0016021;GO:0042803;GO:0055114;GO:0009055;GO:1990830;GO:0036255;GO:1903442;GO:0065003;GO:0006091
4214957	GO:0000829;GO:0005829;GO:0016310;GO:0052723;GO:0052724;GO:0102092;GO:0033857;GO:0016020;GO:0000832;GO:0032958;GO:0006020;GO:0005524;GO:0030001;GO:0006396;GO:0003924;GO:0005525;GO:0055085;GO:0046873
4276819	GO:0003743;GO:0006413;GO:0005851;GO:0014002;GO:0005829;GO:0005634;GO:0014003;GO:0001541;GO:0050852;GO:0005085;GO:0031369;GO:0016779;GO:0042552;GO:0034976;GO:0009408;GO:0010226;GO:0021766;GO:0009749;GO:0045948;GO:0007568;GO:0043434;GO:0043065
4261868	GO:0016042;GO:0016788;GO:0001650;GO:0048873;GO:0048771;GO:0008374;GO:0001816;GO:0030324;GO:0016021;GO:0006954;GO:0008283;GO:0000902;GO:0001666
4126076	GO:0016358;GO:0043025;GO:0007628;GO:0030425;GO:0021680;GO:0005737
4261646	GO:1901187;GO:0046875;GO:0005829;GO:1900383;GO:0005654;GO:1902414;GO:0004190;GO:0043005;GO:0016322;GO:0005886;GO:0006929;GO:0048013;GO:0016021;GO:2000059;GO:0006508;GO:0046330;GO:0090090
4234443	GO:0001755;GO:0005930;GO:0060271;GO:0036064;GO:0005802;GO:0031410;GO:0005829;GO:0005623;GO:0005634;GO:0016021;GO:0099041;GO:0006886
4261640	GO:0015074;GO:0003676;GO:0016021;GO:0004190;GO:0008270;GO:0006508
4145344	GO:0006396;GO:0003723
4110147	GO:0061630;GO:0016567;GO:0005829;GO:0042059;GO:0036513;GO:0000836;GO:0005154;GO:0005654;GO:1990381;GO:0043162;GO:0051082;GO:0016021;GO:0035967;GO:0043161;GO:0051788;GO:0042147;GO:0006515;GO:0042127;GO:1903513;GO:0032527;GO:0006986;GO:0036503;GO:0007165
4110146	GO:0071540;GO:0001732;GO:0003743;GO:0033290;GO:0016282;GO:0016605;GO:0047485;GO:0045296;GO:1902416;GO:0005829;GO:0070062;GO:0000785;GO:0000184;GO:0016020;GO:0045727;GO:0045947
4238119	GO:0004674;GO:0006468;GO:0030688;GO:0034708;GO:0005829;GO:0005524;GO:0030874;GO:2000234;GO:0030490;GO:0005779;GO:0046872;GO:0016787;GO:0003676;GO:0016479;GO:0007096;GO:0036093;GO:0040026;GO:0007031;GO:0002119;GO:0046579;GO:0008406;GO:0043409;GO:0048477
4073996	GO:0006355;GO:0005634;GO:0003676;GO:0046872;GO:0003700;GO:0005829;GO:0070013;GO:0007283;GO:0030154;GO:0007275
4147510	GO:0015935;GO:0003735;GO:0006412;GO:0003723;GO:0005515;GO:0022626;GO:0070062;GO:0031981;GO:0005925;GO:0006450;GO:0000028;GO:0005694;GO:0016020;GO:0000184;GO:0006614;GO:0019083
4188853	GO:0016887;GO:0006812;GO:0016021;GO:1990816;GO:0005524;GO:0072503;GO:0000329;GO:0006875;GO:0005623;GO:0055069;GO:0046872;GO:0055071;GO:0055074;GO:0005886;GO:0034220;GO:0007626;GO:0005230;GO:0043009
4223704	GO:0018095
4264948	GO:0005524;GO:0035080;GO:0005829;GO:0005634;GO:0051085;GO:0005886;GO:0034620;GO:0001666;GO:0005739;GO:0042026;GO:0044183;GO:0051787;GO:0031072;GO:0051082;GO:0016192;GO:0042623;GO:0008340;GO:0042594;GO:0009636
4230728	GO:0048015;GO:0016301;GO:0019034;GO:0046854;GO:0018024;GO:0005886;GO:0016773;GO:0005737;GO:0005524;GO:0046786;GO:0039694;GO:0044803;GO:0034968;GO:0035118;GO:0060173;GO:0006468
4180203	GO:0016705;GO:0055114;GO:0005789;GO:0005506;GO:0004497;GO:0020037;GO:0030258;GO:0016021;GO:0006631;GO:0006091;GO:0071949;GO:0051537;GO:0009055
4093219	GO:0022857;GO:0055085;GO:0016021
4127651	GO:0016900;GO:0042373;GO:0016021;GO:0055114
4088526	GO:0032287;GO:0045576;GO:0042127
4162400	GO:0003779;GO:0005856
4174812	GO:0005509;GO:1905949;GO:0000139;GO:0098744;GO:0043126;GO:0005886;GO:0035584;GO:0090218;GO:0016021;GO:1903727;GO:0009966
4196210	GO:0006367;GO:0016251;GO:0097550;GO:0016591;GO:0090575;GO:0000993;GO:0006355;GO:0003743;GO:0046872;GO:0005829;GO:0001120;GO:0006413;GO:0042795;GO:0016032
4131139	GO:0061952;GO:0030496;GO:0019904;GO:0035091;GO:0019898;GO:0032091;GO:0043231;GO:0042802
4072851	GO:0005164;GO:0033209;GO:0035631;GO:0005829;GO:0008270;GO:0009898;GO:0008063;GO:0042981;GO:0031996;GO:0004842;GO:0050688;GO:0032088;GO:0019903;GO:0031625;GO:0019901;GO:0045087;GO:0097057;GO:0001817;GO:0002947;GO:1990604;GO:0043120;GO:0005768;GO:0046625;GO:0000151;GO:0030674;GO:0042802;GO:0007250;GO:0046328;GO:0051865;GO:0044419;GO:0002224;GO:0030162;GO:0070534;GO:0032874;GO:0043122;GO:0008219;GO:0002711;GO:0002702;GO:0051092;GO:0043406;GO:0043068;GO:0043254;GO:0051240;GO:0007391;GO:0045746;GO:0050829;GO:0031098;GO:0010508
4095343	GO:0003777;GO:0007018;GO:0008017;GO:0005524
4077643	GO:0015279;GO:0002115;GO:0044853;GO:0045762;GO:0016323;GO:0070588;GO:0005829;GO:0042802;GO:0005887;GO:0051928;GO:0070509;GO:0061180;GO:0032991;GO:0030426;GO:0021551
4077640	GO:0004657;GO:0006562;GO:0005739;GO:0005509;GO:0071949;GO:0043596;GO:0036310;GO:0016021;GO:0055114;GO:0004520;GO:0003678;GO:0006536;GO:0042331;GO:0002118;GO:0007626;GO:0036292;GO:0000733;GO:0048478;GO:0031297;GO:0043650;GO:0009084;GO:0032508;GO:0006281
4095344	GO:0006171;GO:0004016;GO:0005886;GO:0016021;GO:0000166;GO:0035556;GO:0005929;GO:0035639;GO:0005634;GO:0008144;GO:0097367;GO:0005874;GO:0046872;GO:0003924;GO:0045475;GO:0007188;GO:0008355;GO:1904321;GO:0007340;GO:1901655;GO:0030317;GO:0071236;GO:0097306;GO:0035690;GO:0071396;GO:0071407;GO:0007608;GO:0007017
4161811	GO:0070935;GO:0035925;GO:1990904;GO:0060965;GO:0010494;GO:0035198;GO:0098978;GO:2000036;GO:0019901;GO:0098794;GO:0003725;GO:0030054;GO:0042803;GO:0005783;GO:0005654;GO:0005829;GO:0006606;GO:0051260;GO:0045727;GO:0016020;GO:0000398;GO:0007530
4132803	GO:0003723
4155242	GO:0097111;GO:0000149;GO:0000421;GO:0097352;GO:0005484;GO:0030897;GO:0006888;GO:0044233;GO:0005793;GO:0019903;GO:0031201;GO:0019901;GO:0005789;GO:0061025;GO:0016021;GO:0006886;GO:0005739;GO:0005790;GO:0012507;GO:0034497;GO:0007030;GO:0140056;GO:0005829;GO:0005791;GO:0005765;GO:0048284;GO:0016050
4289331	GO:0046872;GO:0046337;GO:0005759;GO:0032048;GO:0008970;GO:0016021
4221916	GO:0004573;GO:0009311;GO:0005840;GO:0006412;GO:0003735
4221912	GO:0003723;GO:1990904;GO:0006376;GO:0005634;GO:0005737
4160052	GO:0008121;GO:0005743;GO:0022900;GO:0070469;GO:0051537;GO:0006119;GO:0045333;GO:0004180;GO:0044877;GO:0005515;GO:0009725;GO:0046677;GO:0046872;GO:0098798;GO:0042493;GO:0070069;GO:1990204;GO:0006508;GO:0098796;GO:0043209;GO:0016021
4149927	GO:0005634;GO:0010216;GO:0061630;GO:0016567;GO:0005509;GO:0000792;GO:0003677;GO:0016491;GO:0007156;GO:0070013;GO:0005886;GO:0016021;GO:0006355;GO:0055114
4200797	GO:0048147;GO:0016605;GO:0008270;GO:0051457;GO:0007569;GO:0018105;GO:0003723;GO:0003677;GO:0050821;GO:0016363;GO:0009791;GO:0016032
4102776	GO:0070733;GO:0018117;GO:0005739;GO:0003735;GO:0015934;GO:0003723;GO:0006412
4211635	GO:0008270;GO:0005689;GO:0000398;GO:0003723;GO:0005654
4083719	GO:0003964;GO:0006801;GO:0016021;GO:0006278;GO:0046872;GO:0008237;GO:0006508
4273853	GO:0003707;GO:0043401;GO:0042025;GO:0003677;GO:0005634;GO:0006355
4293043	GO:0051537;GO:0055114;GO:0016021;GO:0051260;GO:0016491
4245869	GO:0000213;GO:0006388;GO:0090502
4213252	GO:0005347;GO:0015867;GO:0016021;GO:0005743;GO:0005476;GO:1902616;GO:1902603;GO:0006631
4087872	GO:0016021
4155430	GO:0016757;GO:0016021;GO:0006457;GO:0005783;GO:0051082;GO:0005509
4084977	GO:0005576;GO:0005509
4099445	GO:0006904;GO:0005801;GO:0019905;GO:0044877;GO:0047485;GO:0005798;GO:1902902;GO:0032580;GO:0005789;GO:1901998;GO:0051223;GO:0005783;GO:0005829;GO:0005886;GO:0016021;GO:0034436;GO:0048702;GO:0009636;GO:0031101;GO:0051216;GO:0006888;GO:0060628;GO:0001666;GO:0006892;GO:0006890;GO:0000902;GO:0048190;GO:0006901;GO:0048199;GO:0048194;GO:0065003
4251524	GO:0006626;GO:0008320;GO:0005829;GO:0005739;GO:0071806
4149077	GO:0005432;GO:0035725;GO:0016021;GO:0006816;GO:0043679;GO:0014069;GO:0007154;GO:0030054;GO:0099608;GO:0005623;GO:0031226;GO:0048172;GO:0098815;GO:0002931;GO:0070050;GO:0106056;GO:0060291;GO:0007613;GO:0007612;GO:0034330;GO:0051480;GO:0050808;GO:0071902;GO:0140115;GO:0010468
4290127	GO:0042084;GO:0009086;GO:0005829;GO:0008172;GO:0031419;GO:0005739;GO:0042558;GO:0016021;GO:0008270;GO:0032259;GO:0003779;GO:0005509;GO:0009235
4135344	GO:0003924;GO:0005525
4160141	GO:0004190;GO:0015074;GO:0006508;GO:0003676;GO:0008270
4125729	GO:0034597;GO:0031902;GO:0046856;GO:0005765;GO:0008556;GO:0071805;GO:0016021;GO:0005524
4113208	GO:0016788;GO:0006629;GO:0016021
