Species,PairwiseComparison,sequence_ids,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_tree,blast_hit,GO_term
Physalia physalis,Tentacular palpon/Gastrozooid,304753,175.0270463988227,4.392715631334709,0.49083679079067755,8.94944249036138,3.572822200535697e-19,5.61183183038142e-15,e3e1bc47286d5500cfb0ffef8516def6,Q7ZVH1|MPRGA_DANRE Membrane progestin receptor gamma-A,NA
Physalia physalis,Tentacular palpon/Gastrozooid,372451,77.3729723497318,3.9828929016809065,0.446128487559871,8.927681178724095,4.3503127778384715e-19,6.833036280150887e-15,2cbdc2d7920d77165f5d1324b2c174ab,Q17320|WHITE_CERCA Protein white,GO:0016887;GO:0055085;GO:0016021;GO:0005524
Physalia physalis,Tentacular palpon/Gastrozooid,319094,172.30888558007132,3.732534650188892,0.41834004958754645,8.922250341244894,4.569080058226249e-19,7.17665404745597e-15,977bc2d64b3091ecb063aebff63fef4b,Q10471|GALT2_HUMAN Polypeptide N-acetylgalactosaminyltransferase 2,NA
Physalia physalis,Tentacular palpon/Gastrozooid,367801,719.3968865641614,3.696829310742595,0.4145450747194598,8.917798174889416,4.756502425639685e-19,7.471038359952253e-15,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,317907,139.96321802615324,4.505604281376949,0.5054441154106007,8.914149248165236,4.915757701726317e-19,7.721180622101527e-15,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,372945,713.023134458203,4.205796221257173,0.4727457096036512,8.896529647584325,5.762007608356292e-19,9.050385350445228e-15,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,354718,401.30404997681757,3.9912496442269516,0.4493519157315607,8.882235736614268,6.552978242960626e-19,1.0292762926218255e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,363803,2053.8199465990365,4.502720785435203,0.5073469351356754,8.87503298749815,6.991268928977516e-19,1.0981186106744984e-14,NA,P15989|CO6A3_CHICK Collagen alpha-3(VI) chain,GO:0030246;GO:0042151;GO:0016021
Physalia physalis,Tentacular palpon/Gastrozooid,304890,112.81293164924826,4.063376736137716,0.4579354157826401,8.873252856394942,7.103978731435424e-19,1.1158219393465619e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,339803,75.49659607821032,4.16053139320599,0.4705307991282534,8.842208418480055,9.384495773492385e-19,1.474022751142449e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,312149,153.15429283276393,3.8276019681250983,0.433130506703742,8.837063907722273,9.826693445491408e-19,1.5434787394833355e-14,NA,Q5R5T8|SVOP_PONAB Synaptic vesicle 2-related protein,NA
Physalia physalis,Tentacular palpon/Gastrozooid,336089,1564.5916379649307,3.6334520743706995,0.4118778337873063,8.821674235198135,1.127608960980442e-18,1.77113539501198e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,359665,258.964500710339,5.154064631568785,0.5847837435081206,8.81362501742871,1.2116285484866e-18,1.9031049611079027e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,340469,295.4898765969882,3.8403339319426615,0.43623221681552443,8.80341658389407,1.3271282230600778e-18,2.0845202999604642e-14,NA,Q5RAC0|ENPP4_PONAB Bis(5'-adenosyl)-triphosphatase ENPP4,NA
Physalia physalis,Tentacular palpon/Gastrozooid,372562,196.43588337023544,3.7398940331584125,0.42541075085884206,8.791254159910425,1.478995581599865e-18,2.323058360018908e-14,e216167461711b18b3d6060a36770897,P49010|HEXC_BOMMO Chitooligosaccharidolytic beta-N-acetylglucosaminidase,GO:0004563;GO:0005975;GO:0016592;GO:0006357;GO:0003712
Physalia physalis,Tentacular palpon/Gastrozooid,367761,196.66641552242018,4.321672663410523,0.4924084031753023,8.776602177262122,1.6848769406830316e-18,2.646436210730838e-14,NA,Q7RTU5|ASCL5_HUMAN Achaete-scute homolog 5,GO:0006357;GO:0046983;GO:0090575;GO:0003677;GO:0001067;GO:0008134;GO:0003700;GO:0061194;GO:0061549;GO:0070654;GO:0043697;GO:0002070;GO:0060575;GO:0031103;GO:0021984;GO:0048566;GO:0021575;GO:0048646;GO:0045893;GO:0010629;GO:0045666
Physalia physalis,Tentacular palpon/Gastrozooid,383273,4690.283749461535,4.792717253061033,0.5466243719904841,8.767844060097026,1.821198264911593e-18,2.860556114696639e-14,NA,P38658|ERP60_SCHMA Probable protein disulfide-isomerase ER-60,NA
Physalia physalis,Tentacular palpon/Gastrozooid,362218,853.1553257232392,3.6453906107126555,0.4159705681132629,8.763578219601506,1.8914855670484234e-18,2.970956380162959e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,321032,31802.939577685192,5.91443385366333,0.6749230410374412,8.763123340065713,1.899136746999649e-18,2.982974088512349e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,308230,3374.417097228837,3.5974413467928223,0.41065977459860126,8.760150297917871,1.9499020988623934e-18,3.0627112266831615e-14,NA,P81282|CSPG2_BOVIN Versican core protein,NA
Physalia physalis,Tentacular palpon/Gastrozooid,335928,586.1990234595542,3.9705393029631515,0.4542971472031094,8.73996089873746,2.33191122904311e-18,3.6627329674580127e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,357713,1470.4679250258832,3.3424066524105553,0.3827725362512848,8.732096312720596,2.4999519637814045e-18,3.926674549511452e-14,NA,P02554|TBB_PIG Tubulin beta chain,GO:0005200;GO:0005874;GO:0007017;GO:0007010;GO:0003924;GO:0005525;GO:0007411;GO:0038007;GO:0005737;GO:0030175;GO:0030426;GO:0030027;GO:0030425;GO:0043025;GO:1990890;GO:0071944;GO:0070062;GO:0004930;GO:0016021;GO:0005623;GO:0005634;GO:0000278;GO:1990791;GO:0007186
Physalia physalis,Tentacular palpon/Gastrozooid,320694,274.67342418814076,8.092855204667053,0.9271064138125437,8.72915458689016,2.5658331887219364e-18,4.0301541895255455e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,350570,1455.1049757325327,2.956433152927275,0.33910853309643035,8.718250543363858,2.8253321817242804e-18,4.4377492578343275e-14,NA,P29145|NECB_HYDVU PC3-like endoprotease variant B,GO:0004252;GO:0051216;GO:0016021;GO:0006508;GO:0005802;GO:0071907;GO:0003140;GO:0003146;GO:0031228;GO:0033334;GO:0048406;GO:0048703;GO:0002020;GO:0001947;GO:0030140;GO:0004867;GO:0045121;GO:0042277;GO:0009986;GO:0005783;GO:0009617;GO:0044419;GO:0042445;GO:1901392;GO:1901390;GO:0032902;GO:0051604;GO:0032804;GO:0032911;GO:0032914;GO:0010951;GO:0045714;GO:0006518;GO:0032940;GO:0009966;GO:0043604;GO:0044267;GO:1901566
Physalia physalis,Tentacular palpon/Gastrozooid,367686,169.0803487723227,4.6707240568360255,0.5366826942925943,8.702952613354794,3.2335896045178284e-18,5.078999191816153e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,357678,17123.471639777646,6.3239454220367834,0.7272024707842556,8.696265037736586,3.4298680024348997e-18,5.3872936714244966e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,374696,149.74651944852556,8.005720388822798,0.9226360174580482,8.677008308085929,4.063154372637005e-18,6.381996573100943e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,372230,96.39906906683908,4.288211786185585,0.4954001711597832,8.656056327446226,4.883673669027463e-18,7.670786231941436e-14,d3b49f16f961fba0b318264d73f6a0ac,B0UYT5|MFD6B_DANRE Major facilitator superfamily domain-containing protein 6-B {ECO:0000250|UniProtKB:Q6ZSS7},NA
Physalia physalis,Tentacular palpon/Gastrozooid,331387,393.3399291259943,4.395547694954247,0.5078034402597783,8.656002197829942,4.885992226528421e-18,7.674427990208191e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,378192,184.85342638785187,3.904565650438012,0.4520283648521462,8.637877518405633,5.726696442283236e-18,8.994922101894279e-14,NA,O80434|LAC4_ARATH Laccase-4,GO:0005507;GO:0055114;GO:0016021;GO:0016491
Physalia physalis,Tentacular palpon/Gastrozooid,347439,66.65129839443318,5.224422948263234,0.6054548796865759,8.628922027959781,6.19328928588274e-18,9.72779948133602e-14,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,305827,184.7373205731187,3.0123099766747825,0.34922372953742026,8.625731076937042,6.368450846556096e-18,1.000292574468566e-13,NA,Q91998|BRN3_CHICK Brain-specific homeobox/POU domain protein 3,GO:0043565;GO:0005634;GO:0006355;GO:0003700;GO:0005667;GO:0001012;GO:0070013;GO:0005737;GO:0003690;GO:0016021;GO:0048731;GO:0003714;GO:0008134;GO:0035326;GO:0007605;GO:0005509;GO:1903508;GO:0010628;GO:0030154;GO:0007610;GO:0120039;GO:0009605;GO:0120036;GO:0006928;GO:0008037;GO:0040011;GO:0009628;GO:0051402;GO:0050885;GO:0050911;GO:0016049;GO:0060560;GO:0008544;GO:1903507;GO:0048598;GO:0060429
Physalia physalis,Tentacular palpon/Gastrozooid,364097,226.79303738336745,3.3479461043012844,0.38813881609279743,8.62564104771435,6.373463118821981e-18,1.0010798520733685e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,365334,1137.5077132696752,4.352617928158173,0.5049546868669504,8.619818849815005,6.706011671809294e-18,1.0533132532910858e-13,NA,Q50JE5|ACE_MESAU Angiotensin-converting enzyme,NA
Physalia physalis,Tentacular palpon/Gastrozooid,351218,207.6360321514429,3.96155016424322,0.4602230583414303,8.607891526600184,7.441662363750411e-18,1.1688619074742772e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,373556,1004.066267997348,3.5991954738909815,0.4181764671797305,8.606881917972832,7.5074711322901e-18,1.179198490748806e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,312432,492.165997796789,4.512885426668887,0.5247443485877736,8.600160132861381,7.960494871759734e-18,1.2503549295073013e-13,NA,Q27312|NADA_APLKU ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase,NA
Physalia physalis,Tentacular palpon/Gastrozooid,308229,8501.164576528146,3.626811300520722,0.4222805705219008,8.58862934668841,8.80129501749507e-18,1.3824194083979504e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,323060,635.4754065937041,3.304253087640828,0.38514095963617173,8.579334409828112,9.542368171729192e-18,1.4988197687335042e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,354666,193.31832829244726,4.027712245343824,0.471600968379041,8.540508852616734,1.3363205181461929e-17,2.0989586378522252e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,382969,636.5440937650332,3.631639391712017,0.42608040593593144,8.523366343811869,1.5498160316944816e-17,2.4342960409825223e-13,NA,Q62371|DDR2_MOUSE Discoidin domain-containing receptor 2,NA
Physalia physalis,Tentacular palpon/Gastrozooid,342727,7781.924732443287,3.0396179110178245,0.3570655391230773,8.51277308497165,1.6982220370321007e-17,2.6673973535663204e-13,NA,Q3MSQ8|DDX4_PELLE Probable ATP-dependent RNA helicase DDX4,GO:0004386;GO:0043186;GO:0007276;GO:0005634;GO:0005524;GO:0030154;GO:0003676;GO:0008270;GO:0140098
Physalia physalis,Tentacular palpon/Gastrozooid,369091,232.6621528937174,4.71817942804171,0.5550481508430477,8.500486707099904,1.8879742551953743e-17,2.9654411626353746e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,305245,225.77622638944118,8.003354539658256,0.945653832930821,8.463302596526079,2.5991017664617167e-17,4.0824091445814185e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,384354,403.9924946077939,3.859760120087803,0.4579085508854303,8.429106887443828,3.483133235539707e-17,5.470957373062219e-13,1bf0d13b906d4fb03ff61bbda04e41a8,P70627|FOLH1_RAT Glutamate carboxypeptidase 2,GO:0050129;GO:0042135;GO:0016021;GO:0004180;GO:0006508
Physalia physalis,Tentacular palpon/Gastrozooid,316459,94.00676757652043,4.038264605220012,0.4792677207727542,8.425905668566324,3.5797049348834906e-17,5.622642541221499e-13,NA,Q18297|TRPA1_CAEEL Transient receptor potential cation channel subfamily A member 1 homolog,NA
Physalia physalis,Tentacular palpon/Gastrozooid,337118,106.70464311606581,3.9259684713474976,0.46602619128778533,8.424351559509438,3.6275356790969555e-17,5.697770291157588e-13,NA,O75751|S22A3_HUMAN Solute carrier family 22 member 3,NA
Physalia physalis,Tentacular palpon/Gastrozooid,337165,394.5283270742422,3.067435558891165,0.3650099767576351,8.403703334739062,4.3261474587245195e-17,6.795079813418603e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,349208,124.0387094361625,7.160825657056106,0.8522363515933331,8.402394058488932,4.3746696383431224e-17,6.871293600945542e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,343367,108.43413479849472,4.607986004721667,0.5488346802467217,8.395945392244903,4.62160411303209e-17,7.259153580339504e-13,NA,Q10836|TRHDE_RAT Thyrotropin-releasing hormone-degrading ectoenzyme,NA
Physalia physalis,Tentacular palpon/Gastrozooid,358837,2240.014762483617,3.591308590527155,0.4281350259593962,8.388261582848749,4.933834389901487e-17,7.749573676218266e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,362853,35070.33521667766,5.118269426164748,0.6102164784780433,8.387628991813456,4.960447718719186e-17,7.791375231792225e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,342384,208.1615040788378,8.006592780095135,0.9569713204096735,8.366596374766551,5.930641578536665e-17,9.315258727407539e-13,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,372259,1549.3202303662738,3.5977677681540805,0.43023315450199834,8.362367545380257,6.147198320051571e-17,9.655404401305002e-13,NA,Q6INC8|VGLU1_XENLA Vesicular glutamate transporter 1,GO:0022857;GO:0055085;GO:0016021
Physalia physalis,Tentacular palpon/Gastrozooid,385271,332.88010887988753,3.4171977318072204,0.40886821182246125,8.3576997012696,6.395298842720533e-17,1.0045095892261142e-12,NA,Q8CGF6|WDR47_MOUSE WD repeat-containing protein 47,NA
Physalia physalis,Tentacular palpon/Gastrozooid,364098,164.5155177797442,3.596470357770365,0.43082718978616397,8.347825863904808,6.953098622527303e-17,1.0921232006403634e-12,NA,Q2PFN5|SPY2_MACFA Protein sprouty homolog 2,NA
Physalia physalis,Tentacular palpon/Gastrozooid,306040,48.162943023099345,4.527266825864257,0.542611396087945,8.343479069006671,7.213621452687912e-17,1.1330435215736905e-12,d895bd1d4fff278dba0ca3180e54d7e4,H2N4I1|QSOX1_PONAB Sulfhydryl oxidase 1,NA
Physalia physalis,Tentacular palpon/Gastrozooid,376839,192.2834349463898,3.294388812121943,0.39538197373502343,8.332167450632872,7.93755710950649e-17,1.2467520951901844e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,335741,697.7975599429744,4.232047308455947,0.5084317462590904,8.323727500484104,8.523944075079102e-17,1.3388558958726746e-12,a816bea820f5a7b531ad50c69fbbd2c1,"Q5G872|SCUB2_DANRE Signal peptide, CUB and EGF-like domain-containing protein 2",NA
Physalia physalis,Tentacular palpon/Gastrozooid,362620,882.0715257848859,3.8567206220748766,0.4638384334681887,8.314793134405885,9.191245038662762e-17,1.4436688582227601e-12,e6d9c75384d5d94718e4c39f10fa6a2c,Q29RV1|PDIA4_BOVIN Protein disulfide-isomerase A4,GO:0003756;GO:0005788;GO:0045454;GO:0005623;GO:0015037;GO:0009986;GO:0034976;GO:0005615;GO:0006457;GO:0055114;GO:0005515;GO:0003723;GO:0042470;GO:1903334;GO:0034663;GO:0005790;GO:0034620;GO:0009306;GO:0007165
Physalia physalis,Tentacular palpon/Gastrozooid,362848,373.9341513632934,3.8816304084139044,0.4668700785988928,8.31415544997642,9.240796079293975e-17,1.4514518401747048e-12,NA,Q8K211|COPT1_MOUSE High affinity copper uptake protein 1,NA
Physalia physalis,Tentacular palpon/Gastrozooid,328470,9679.994390497091,4.33549156509522,0.5222726026990141,8.301204280466086,1.0306130742811101e-16,1.6187839557733396e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,352593,9936.230871145364,1.5620396160773005,0.18870171611203027,8.277824114487299,1.2544632973405666e-16,1.970385501132828e-12,NA,O18405|SURF4_DROME Surfeit locus protein 4 homolog,GO:0005793;GO:0007030;GO:0005515;GO:0010638;GO:0016021;GO:0000139;GO:0005789;GO:0005783;GO:0034498;GO:0032527;GO:0035577;GO:0043312;GO:0005829;GO:0030133;GO:0006890;GO:0005886
Physalia physalis,Tentacular palpon/Gastrozooid,357671,40104.892827922034,4.7487138253323335,0.5741083341162245,8.271459484458532,1.3232899911518467e-16,2.0784915891022057e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,335236,103.29683385852569,7.088823458206111,0.857470599864256,8.267132959810313,1.3721890075682644e-16,2.1552972741874727e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,325659,79.91618213784005,5.418838292998649,0.6556469230997711,8.264872604571124,1.3984400436176517e-16,2.1965297765102456e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,311060,243.47428028360733,3.889579626912811,0.4706497942009007,8.264275635171131,1.4054553123426314e-16,2.2075486590965713e-12,c8ed55d59706e65ade0ae591b74fbc4a,A6QNK1|G3ST1_BOVIN Galactosylceramide sulfotransferase,NA
Physalia physalis,Tentacular palpon/Gastrozooid,369403,203.625213278618,4.602608473605054,0.557293540275909,8.258858466807924,1.470721919843739e-16,2.310062919498561e-12,ff513b33f4dfd71d810901b4f981c6cf,Q9JI71|DLL4_MOUSE Delta-like protein 4,NA
Physalia physalis,Tentacular palpon/Gastrozooid,371273,399.81533667881445,4.279580300908211,0.5185411515319968,8.253116051184104,1.543170680545004e-16,2.4238581879320378e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,388346,107.18796467797326,3.6503970209266057,0.445101004310167,8.201277879801951,2.3784502789134164e-16,3.735831853089303e-12,NA,Q24533|DICH_DROME SOX domain-containing protein dichaete,NA
Physalia physalis,Tentacular palpon/Gastrozooid,389024,426.4888378884728,4.199823670058895,0.5127766466360101,8.190356752030679,2.60452994946216e-16,4.0909351916202145e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,319099,216.2181232851974,2.9080127869797834,0.35592494533591573,8.170297769478482,3.0762921291433714e-16,4.831932047245493e-12,NA,P17030|ZNF25_HUMAN Zinc finger protein 25,NA
Physalia physalis,Tentacular palpon/Gastrozooid,366363,870.3530887599275,3.4841675752758836,0.42736258068878336,8.152720272468464,3.558280207513682e-16,5.5889907219417404e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,386792,760.8733209774538,2.5512842965301252,0.3136206700101537,8.13493669421574,4.1215366514256016e-16,6.473697618394192e-12,NA,Q00808|HETE1_PODAS Vegetative incompatibility protein HET-E-1,NA
Physalia physalis,Tentacular palpon/Gastrozooid,366452,138.73187336436843,3.234100972670425,0.3976506113468178,8.133021502762757,4.1872032038110903e-16,6.5768400722260794e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,339359,4101.93456498502,3.509084626616606,0.43244447572447847,8.114532208413118,4.876596840012818e-16,7.659670656608132e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,357890,450.6728179706877,5.189137384572753,0.6395612774813233,8.113589060626467,4.9146144798822e-16,7.719384963550972e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,323009,738.8110573152153,4.319414414344031,0.5329594007233776,8.104584342599749,5.292614408913844e-16,8.313109452080975e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,384467,343.33524549147126,3.535142791302658,0.4365280407407785,8.098317774279971,5.572435419347104e-16,8.752624313168496e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,336476,242.2504046312065,3.843983826565713,0.4750423465248984,8.091876134171626,5.87526419116307e-16,9.228277465059834e-12,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,338312,78.03791893567157,4.029968091354851,0.5000407804894085,8.059278860037319,7.674584293323239e-16,1.2054469549522812e-11,NA,Q6ZSS7|MFSD6_HUMAN Major facilitator superfamily domain-containing protein 6,NA
Physalia physalis,Tentacular palpon/Gastrozooid,345000,356.33982927259274,4.856722324313356,0.6032824497940943,8.05049496462395,8.245986806812594e-16,1.295197147746054e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,324397,800.2511007286819,3.170712260706038,0.3940178437657803,8.047128603116853,8.475910428926569e-16,1.3313112510714962e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,325934,2069.620097549617,5.882250888211994,0.7337124709344395,8.017106320573362,1.0826540380577765e-15,1.7005246975773496e-11,NA,P42212|GFP_AEQVI Green fluorescent protein,NA
Physalia physalis,Tentacular palpon/Gastrozooid,345002,490.7143709742666,4.353034947265099,0.5436564903724453,8.006958482704666,1.1758016289617275e-15,1.8468316186101853e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,337242,271.54758094544104,2.983755398429327,0.3731279957629376,7.996600180933677,1.27901711126421e-15,2.0089521766626946e-11,NA,P61315|G3ST3_MOUSE Galactose-3-O-sulfotransferase 3,GO:0050694;GO:0009247;GO:0005794;GO:0016021
Physalia physalis,Tentacular palpon/Gastrozooid,363160,489.0895110917928,3.987663495279544,0.5001140459262732,7.97350829828004,1.5423225179978274e-15,2.4225259790191874e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,341009,91.83387805027924,5.836359105863606,0.7330612684405226,7.961625251705878,1.6979406606808676e-15,2.666955395731439e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,352127,71.4079422225629,3.7215605018028657,0.4701423837642235,7.915815783307954,2.4563709254021033e-15,3.8582218125290836e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,328472,7029.315471663303,4.415073545005145,0.5578845026914517,7.913956246687466,2.493359569036185e-15,3.916319875085136e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,312971,1253.38266912977,3.785838354638154,0.4791819818004424,7.9006275244606,2.775027609218344e-15,4.358735865799253e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,327312,649.0958130829194,4.052741681722176,0.5133472229755965,7.894737714232916,2.909263972352112e-15,4.569580921373463e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,309767,202.3024781670027,3.6510722647430494,0.46340732137294754,7.878753952194655,3.306618877196312e-15,5.193706270412247e-11,NA,Q9JHE4|G3ST1_MOUSE Galactosylceramide sulfotransferase,GO:0050694;GO:0009247;GO:0005794;GO:0016021
Physalia physalis,Tentacular palpon/Gastrozooid,363733,602.0484043729258,2.5949938193762194,0.3294726775002294,7.876203389807377,3.374787226069027e-15,5.300778295986621e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,350870,79.22427187344874,3.5825663029173316,0.45502151643807404,7.873399770107134,3.4513159690134925e-15,5.4209819925294927e-11,NA,Q95179|FSHR_EQUAS Follicle-stimulating hormone receptor,NA
Physalia physalis,Tentacular palpon/Gastrozooid,363031,2862.787680191242,3.301044498151002,0.41942627545873434,7.870380782750408,3.5356344774829068e-15,5.5534210737824015e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,349308,102.44316858171183,4.275172514828285,0.5438850096611931,7.860434538343784,3.828031373403703e-15,6.012688878205196e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,380059,435.54314881333755,4.3804560156287495,0.557325920169226,7.859774428396712,3.848258326560683e-15,6.044459353528864e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,352679,551.8039275121224,3.4709204185950773,0.44195946027136646,7.853481440274875,4.04644710659524e-15,6.355754470329143e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,338324,92.44046046041359,3.4894437898372432,0.44437328990275654,7.852505695382475,4.0780636134607415e-15,6.405414517662786e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,379239,608.237616202383,9.18236630756568,1.1701451720900198,7.84720266047406,4.2541949675759745e-15,6.682064035571583e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,315333,130.17425287974595,5.526686349335878,0.7063908067403639,7.823836743910554,5.12372462177241e-15,8.047834263417924e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,363920,156.02692179645297,3.2928040390668922,0.4210453044524819,7.820545685336125,5.259483963635994e-15,8.261071461683056e-11,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,322377,872.5760940015831,3.3669178928048167,0.4306944520321542,7.817416446667983,5.391849440514311e-15,8.468977916215828e-11,04a614969fee7096b43e3dca008ca0a8,Q1PSW8|LIN41_MOUSE E3 ubiquitin-protein ligase TRIM71,GO:0000272;GO:0016021
Physalia physalis,Tentacular palpon/Gastrozooid,348935,536.9570357640501,3.450476838413695,0.44301969593794105,7.788540487141329,6.7787651121317794e-15,1.0647406361625386e-10,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,321034,75698.41785324247,4.832018264570909,0.6210330308563734,7.780613952059519,7.2173422993553e-15,1.1336279549597371e-10,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,321030,3515.0194792567795,5.530186804673312,0.7116574105065321,7.770855362465943,7.795787677099966e-15,1.2244843704420916e-10,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,332206,204.08743008188196,4.061548966546818,0.523388524097079,7.760103211192064,8.486029678712046e-15,1.3329006816353012e-10,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,380453,116.18832016180241,4.460991865443251,0.5751480980564719,7.756249008764419,8.747818327265802e-15,1.3740198246636397e-10,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,306702,483.7747023874112,3.043112108107695,0.39272503169448186,7.748709306808501,9.283125712124393e-15,1.4581005556033783e-10,eeeef5a97116169dd1b40b065347be1e,Q5PR00|DJC22_RAT DnaJ homolog subfamily C member 22,GO:0031072;GO:0009408;GO:0016021;GO:0051082;GO:0006457;GO:0005524;GO:0046872
Physalia physalis,Tentacular palpon/Gastrozooid,366482,130.53694761834507,3.782815981158791,0.4885577436826854,7.742822685900772,9.723359939893942e-15,1.5272481457591415e-10,NA,Q8N3C7|CLIP4_HUMAN CAP-Gly domain-containing linker protein 4,NA
Physalia physalis,Tentacular palpon/Gastrozooid,316048,67.16167576281327,3.5418338754432113,0.4581044080114391,7.731499224855243,1.0628732428688972e-14,1.669455002574177e-10,NA,Q9WVR6|LAT2_RAT Large neutral amino acids transporter small subunit 2,NA
Physalia physalis,Tentacular palpon/Gastrozooid,380038,72.91236356804254,3.3568275130202676,0.4346653552498235,7.722785983462919,1.1381418477164458e-14,1.7876794002082215e-10,NA,Q9NXG6|P4HTM_HUMAN Transmembrane prolyl 4-hydroxylase,NA
Physalia physalis,Tentacular palpon/Gastrozooid,384550,94.277693805353593,4.115175054546477,0.5331030639178732,7.719286068819963,1.1698308530989943e-14,1.8374533209625904e-10,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,370838,65.53911703323391,3.8473497171563413,0.4986077372877767,7.71618534859559,1.1986297069654148e-14,1.882687680730577e-10,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,314209,60.716550267897624,4.992945448465455,0.6505217425882494,7.675293724387875,1.6504003723210914e-14,2.5922838648047383e-10,NA,,NA
Physalia physalis,Tentacular palpon/Gastrozooid,380528,70.37941390675144,3.5940176763692877,0.4686395787127352,7.669044271167575,1.732826256625514e-14,2.721750201281695e-10,NA,Q9P2U7|VGLU1_HUMAN Vesicular glutamate transporter 1,NA
Physalia physalis,Tentacular palpon/Gastrozooid,350639,1050.4863221835067,3.5825060035230334,0.4678495338802111,7.657389276015189,1.897508174514717e-14,2.980416089710266e-10,NA,,NA
