gene_tree,S_child,S_new,change,treatment,change_direction,blast_hit,GO
9bce2e301e276234f165d8cca13ec14b,35,L,-2.231713670206268,PalmatGasmat,Negative,Q96PZ0|PUS7_HUMAN Pseudouridylate synthase 7 homolog,GO:0009982;GO:0001522;GO:0005634;GO:0003723;GO:0005737;GO:0140101;GO:0040031;GO:0000154;GO:0008380;GO:0006397;GO:0006400
1a7e2a5ee54433ae5ac06725f2925c75,N37,E,-2.236999789550568,PalmatGasmat,Negative,Q5ZJV4|MCMBP_CHICK Mini-chromosome maintenance complex-binding protein,GO:0016021
2efc5d51d0d1df359a4aca93330f2647,32,K,-2.4515318138769153,PalmatGasmat,Negative,Q6GQN0|CEP41_DANRE Centrosomal protein of 41 kDa,GO:0060271;GO:0005814;GO:0070740;GO:0036064;GO:0005813;GO:0018095;GO:0005515;GO:0001755;GO:0005737;GO:0016020;GO:0001578;GO:0015031;GO:0000086;GO:0010389;GO:0140056
98d88f1fa6697a89e9ed6d42cf865644,32,K,-2.0903655532150074,PalmatGasmat,Negative,Q6A039|TBC12_MOUSE TBC1 domain family member 12,GO:0071955;GO:0005776;GO:0019901;GO:2000785;GO:0055037;GO:0017137;GO:0005096;GO:0005794;GO:0005654;GO:0005829;GO:0010507;GO:0016021;GO:0090630;GO:0006886;GO:1902017;GO:0006914
4eb6fa10de27dd9efc5bab17b6eacdbb,32,K,-2.1378273097929346,PalmatGasmat,Negative,Q5R9B3|CC186_PONAB Coiled-coil domain-containing protein 186,GO:0035773;GO:0005794;GO:0005623;GO:0099518;GO:0009617;GO:0044419
a15cfd7cf2348d03c61718b0ea613252,N37,E,-2.0868776660873007,PalmatGasmat,Negative,O43896|KIF1C_HUMAN Kinesin-like protein KIF1C,GO:0003777;GO:0007018;GO:0005819;GO:0008017;GO:0005874;GO:0090307;GO:0005871;GO:0005524;GO:0005815;GO:0110100;GO:0005634;GO:1905047;GO:0030543;GO:0016021;GO:0000022;GO:0007019;GO:0016887
8d97f46d596b2fd2d0b72eaad1afadce,32,K,-2.123532896256666,PalmatGasmat,Negative,A7SKJ3|DPH2_NEMVE Diphthamide biosynthesis protein 2,GO:0017182;GO:0016740;GO:0005737;GO:1900247;GO:0016021;GO:0031227;GO:0044249;GO:0097502
2586a9dd98df77a13001290af0189ca2,N37,E,-3.3424562302244767,PalmatGasmat,Negative,Q9UJX3|APC7_HUMAN Anaphase-promoting complex subunit 7,NA
8ca3b9edfba220a06ced5246b1766745,N37,E,-3.4518592013057137,PalmatGasmat,Negative,Q9H920|RN121_HUMAN RING finger protein 121,GO:1903069;GO:0046872;GO:0016021;GO:0001966;GO:0019228;GO:0000139;GO:0061630;GO:0005789;GO:0072659;GO:0016529;GO:0030433;GO:0030968;GO:0016567;GO:0040039
fe5e04b45c05602aa50f07da35c8e122,N37,E,-2.5675111628651788,PalmatGasmat,Negative,A2VDU2|SIN1_BOVIN Target of rapamycin complex 2 subunit MAPKAP1,GO:0043325;GO:0046580;GO:0031932;GO:0070300;GO:0005547;GO:1900407;GO:0005794;GO:0080025;GO:0033138;GO:0005654;GO:0005546;GO:0005829;GO:0019901;GO:0017016;GO:0005886;GO:0031410;GO:0038203;GO:0030950;GO:0021762;GO:0032148
bc835c6b6ed5b411a1f8a1cd77b51cd8,N37,E,-3.2590231105069045,PalmatGasmat,Negative,Q8C669|PELI1_MOUSE E3 ubiquitin-protein ligase pellino homolog 1,GO:0008592;GO:0061630;GO:0000209;GO:0016874;GO:0016887;GO:0005524;GO:0007420;GO:0008063;GO:0060546;GO:0032496;GO:0043161;GO:0010804;GO:0044419;GO:2001237
bc835c6b6ed5b411a1f8a1cd77b51cd8,32,K,-2.5175707874332502,PalmatGasmat,Negative,Q8C669|PELI1_MOUSE E3 ubiquitin-protein ligase pellino homolog 1,GO:0008592;GO:0061630;GO:0000209;GO:0016874;GO:0016887;GO:0005524;GO:0007420;GO:0008063;GO:0060546;GO:0032496;GO:0043161;GO:0010804;GO:0044419;GO:2001237
012f2634b8de08df7ceba1c99d34cc8c,N37,E,-3.487567386982136,PalmatGasmat,Negative,Q9QZ67|PPM1D_MOUSE Protein phosphatase 1D,GO:0004722;GO:0006470;GO:0005829;GO:0005634;GO:0043169;GO:0051019;GO:0030330;GO:0000086;GO:0006342;GO:0009617;GO:0006306;GO:0044419
012f2634b8de08df7ceba1c99d34cc8c,32,K,-3.429003757470213,PalmatGasmat,Negative,Q9QZ67|PPM1D_MOUSE Protein phosphatase 1D,GO:0004722;GO:0006470;GO:0005829;GO:0005634;GO:0043169;GO:0051019;GO:0030330;GO:0000086;GO:0006342;GO:0009617;GO:0006306;GO:0044419
b5dc4896b07489f44d13673289d9acd4,N37,E,-3.051597398236766,PalmatGasmat,Negative,Q8R368|DYXC1_MOUSE Dyslexia susceptibility 1 candidate gene 1 protein homolog,GO:0003341;GO:0005576;GO:0070986;GO:0006858;GO:0007368;GO:0099111;GO:0060271
b5dc4896b07489f44d13673289d9acd4,32,K,-2.1990941853942902,PalmatGasmat,Negative,Q8R368|DYXC1_MOUSE Dyslexia susceptibility 1 candidate gene 1 protein homolog,GO:0003341;GO:0005576;GO:0070986;GO:0006858;GO:0007368;GO:0099111;GO:0060271
955397b6a22bd5895bd18a1f1fbe6c06,35,L,-3.958633018110023,PalmatGasmat,Negative,Q9Y272|RASD1_HUMAN Dexamethasone-induced Ras-related protein 1,NA
c35cc1bdf4136b904a96640c301f9e7e,32,K,-2.39058994327264,PalmatGasmat,Negative,Q5W8I8|VGL2A_DANRE Vesicular glutamate transporter 2.1,GO:0015136;GO:0015739;GO:0005764;GO:0031410;GO:0098805;GO:0055085;GO:0098700;GO:0098588;GO:0009617;GO:0005313;GO:0035249;GO:0098793;GO:0015143;GO:0005829;GO:0005436;GO:0030054;GO:0019534;GO:0008308;GO:0016057;GO:0012505;GO:0042910;GO:0015800;GO:0060076;GO:0015562;GO:0012506;GO:0015807;GO:0031301;GO:0044419;GO:0006835;GO:0005886;GO:1900075;GO:0015893;GO:0050803;GO:0045177;GO:0048471;GO:0015747;GO:0046415;GO:1901998;GO:0006817;GO:0006814;GO:0042908;GO:0140352;GO:0098754
95a9ae9bd4e4023cff622e9a105a6e95,N37,E,-2.9163766683167993,PalmatGasmat,Negative,Q5THJ4|VP13D_HUMAN Vacuolar protein sorting-associated protein 13D,NA
95a9ae9bd4e4023cff622e9a105a6e95,32,K,-3.6066417031147244,PalmatGasmat,Negative,Q5THJ4|VP13D_HUMAN Vacuolar protein sorting-associated protein 13D,NA
e5367757c9f91f94f8a51128b378eee4,32,K,-2.4108134980260356,PalmatGasmat,Negative,Q9NR82|KCNQ5_HUMAN Potassium voltage-gated channel subfamily KQT member 5,GO:0008076;GO:0005249;GO:0071805;GO:0042472;GO:0007605;GO:0033268;GO:0043194;GO:0009925;GO:0005516;GO:0030506;GO:0047485;GO:0009986;GO:0034765;GO:0019226;GO:0097205;GO:0086001;GO:0001822
c0f71c82f072ff2eb6ae35c582ddc82a,N37,E,-2.2587405878152285,PalmatGasmat,Negative,A2VE14|SAE1_BOVIN SUMO-activating enzyme subunit 1,GO:0008641;GO:0006464;GO:0031510;GO:0005737;GO:0016021
0c9578d492a95bfc42f0cc831f670c70,32,K,-2.246304249118308,PalmatGasmat,Negative,Q9SB50|AP4M_ARATH AP-4 complex subunit mu,GO:0030131;GO:0016192;GO:0006886;GO:0016021
23f8d47376c5538fe9f4bcc4460b2b53,32,K,-2.228943318976788,PalmatGasmat,Negative,Q3UDR8|YIPF3_MOUSE Protein YIPF3,GO:0030133;GO:0005794;GO:0016021
105563ca6439a7c26675766490de8823,N37,E,-3.3483131258033105,PalmatGasmat,Negative,Q8BG71|TYW2_MOUSE tRNA wybutosine-synthesizing protein 2 homolog,GO:0008033;GO:0016740;GO:0005737;GO:0016021;GO:0140101;GO:0031590;GO:0032259;GO:1901659;GO:0009451;GO:1901566;GO:0044260
105563ca6439a7c26675766490de8823,32,K,-2.2894932397023045,PalmatGasmat,Negative,Q8BG71|TYW2_MOUSE tRNA wybutosine-synthesizing protein 2 homolog,GO:0008033;GO:0016740;GO:0005737;GO:0016021;GO:0140101;GO:0031590;GO:0032259;GO:1901659;GO:0009451;GO:1901566;GO:0044260
295a5780e2f9c2c9a9b200c18472e30f,N37,E,-2.728462804405243,PalmatGasmat,Negative,Q8BR65|SDS3_MOUSE Sin3 histone deacetylase corepressor complex component SDS3,GO:0004407;GO:0016575;GO:0016604;GO:0019899;GO:0000122;GO:0043065;GO:0005829;GO:0070822;GO:0042802;GO:0046983;GO:0001835;GO:0006915;GO:0021762;GO:0016579
295a5780e2f9c2c9a9b200c18472e30f,35,L,-2.1599443470119377,PalmatGasmat,Negative,Q8BR65|SDS3_MOUSE Sin3 histone deacetylase corepressor complex component SDS3,GO:0004407;GO:0016575;GO:0016604;GO:0019899;GO:0000122;GO:0043065;GO:0005829;GO:0070822;GO:0042802;GO:0046983;GO:0001835;GO:0006915;GO:0021762;GO:0016579
b0356d9d894ee4a7c1156bec23afc028,32,K,-3.2341799468975276,PalmatGasmat,Negative,P52624|UPP1_MOUSE Uridine phosphorylase 1,GO:0004850;GO:0009166;GO:0005737;GO:0005654;GO:0009116;GO:0044206;GO:0034656;GO:1901658;GO:0072529
7bd3ff0b1cc0ac75e1dc86d265591b3e,N37,E,-2.027346329346516,PalmatGasmat,Negative,Q91WL8|WWOX_MOUSE WW domain-containing oxidoreductase,GO:0005902;GO:2001241;GO:0003713;GO:0071560;GO:0019899;GO:0030178;GO:0090575;GO:0072332;GO:0005794;GO:0016491;GO:0005654;GO:0003714;GO:0005829;GO:0097191;GO:0001649;GO:0005739;GO:0048705;GO:0005886;GO:0005623;GO:0016021;GO:0045944;GO:0016055;GO:0035329;GO:0006874;GO:0055114;GO:1903507
7bd3ff0b1cc0ac75e1dc86d265591b3e,32,K,-2.582314656065408,PalmatGasmat,Negative,Q91WL8|WWOX_MOUSE WW domain-containing oxidoreductase,GO:0005902;GO:2001241;GO:0003713;GO:0071560;GO:0019899;GO:0030178;GO:0090575;GO:0072332;GO:0005794;GO:0016491;GO:0005654;GO:0003714;GO:0005829;GO:0097191;GO:0001649;GO:0005739;GO:0048705;GO:0005886;GO:0005623;GO:0016021;GO:0045944;GO:0016055;GO:0035329;GO:0006874;GO:0055114;GO:1903507
49ac29faf86ddf9ea44a677a32582827,32,K,-2.1208768396904887,PalmatGasmat,Negative,Q8C2L6|T161B_MOUSE Transmembrane protein 161B,GO:0016021
24a41c5767e502b765f7044a9d643543,32,K,-2.0399846392371006,PalmatGasmat,Negative,A7MBF6|CA228_BOVIN Uncharacterized protein C1orf228 homolog,GO:0016021
6944f875ac40fc2dac29dffc2a3aecc0,N37,E,-2.398455319905271,PalmatGasmat,Negative,A4QNN3|UBP30_XENTR Ubiquitin carboxyl-terminal hydrolase 30,GO:0036459;GO:0016579;GO:0016021;GO:0006511
8309cbbf5120b629423e371319207def,N37,E,-3.2802268011790656,PalmatGasmat,Negative,Q3UMB5|SMCR8_MOUSE Smith-Magenis syndrome chromosomal region candidate gene 8 protein homolog,NA
8309cbbf5120b629423e371319207def,32,K,-3.02867280208667,PalmatGasmat,Negative,Q3UMB5|SMCR8_MOUSE Smith-Magenis syndrome chromosomal region candidate gene 8 protein homolog,NA
4c831fed3b4ac4a0d79f623a7d5ba168,N37,E,-2.1969402176586734,PalmatGasmat,Negative,Q3TV65|MPND_MOUSE MPN domain-containing protein,GO:0008180;GO:0004222;GO:0006508;GO:0016514;GO:0019783;GO:0070647;GO:0016570;GO:0101005;GO:0003723;GO:0005737
026503b713c373be92ebd5844e8125b1,35,L,-2.2626498972873073,PalmatGasmat,Negative,A0JM12|MEG10_XENTR Multiple epidermal growth factor-like domains protein 10,NA
ed920607bf19370c4b06e4103ad7653c,32,K,-3.1400812949515022,PalmatGasmat,Negative,P50607|TUB_HUMAN Tubby protein homolog,GO:0060434;GO:0120160;GO:0097546;GO:0021914;GO:0097731;GO:0001664;GO:1901621;GO:0035091;GO:0060831;GO:0005930;GO:0061548;GO:0019899;GO:0048702;GO:0005730;GO:0003700;GO:0005654;GO:0061512;GO:0005576;GO:0042733;GO:0031076;GO:0001843;GO:0005886;GO:0008277;GO:0060348;GO:0021953;GO:0009952;GO:0007420;GO:0006355
e6f408bd56ae74cc42e167027a3d9c36,N37,E,-2.1145285656088424,PalmatGasmat,Negative,Q6TGY8|EMC2_DANRE ER membrane protein complex subunit 2,GO:0072546;GO:0005783;GO:0005634;GO:0005739
58dca2da34f4bfef631bc35b985a756c,32,K,-2.0947414120023495,PalmatGasmat,Negative,Q8N2M8|CLASR_HUMAN CLK4-associating serine/arginine rich protein,GO:0005654;GO:0008380;GO:0006397;GO:0034719;GO:0016021
5f2f15df9471bd52072bf6f4f906d10d,32,K,-2.625131953935264,PalmatGasmat,Negative,O09174|AMACR_MOUSE Alpha-methylacyl-CoA racemase,GO:0008410;GO:0008206;GO:0042579;GO:0005739;GO:0008111;GO:0005732;GO:0005681;GO:0000387;GO:0005886;GO:0016021
f1b6cf90f6816b70a7555555630f3f8d,N37,E,-2.050960536398009,PalmatGasmat,Negative,Q287T7|MFRN1_DANRE Mitoferrin-1,GO:0005347;GO:0015867;GO:0005739;GO:0048250;GO:0016021;GO:0043249;GO:0005381;GO:0035162
ebba9c252805eaae3622da79ab5f30c0,32,K,-2.431066791637349,PalmatGasmat,Negative,Q86YF9|DZIP1_HUMAN Zinc finger protein DZIP1,GO:0003676;GO:0045724;GO:0097539;GO:0051220;GO:0034451;GO:0061512;GO:0005814;GO:0036064;GO:0007224;GO:0043393;GO:0005654;GO:0005829;GO:0007281;GO:0060271;GO:0045184
b0ae67eebc6816a35bf0e941a66a2225,N37,E,-4.463790917653337,PalmatGasmat,Negative,A1L1K1|PRR5L_RAT Proline-rich protein 5-like,NA
b0ae67eebc6816a35bf0e941a66a2225,32,K,-3.092451665271302,PalmatGasmat,Negative,A1L1K1|PRR5L_RAT Proline-rich protein 5-like,NA
89a707449dcfde075752bc31ef47790a,35,L,-2.1758790461534923,PalmatGasmat,Negative,Q6DEJ5|AASD1_DANRE Alanyl-tRNA editing protein Aarsd1,GO:0004812;GO:0043039;GO:0005737;GO:0005634;GO:0005524;GO:0006412;GO:0003676;GO:0002196;GO:0046872;GO:0005515;GO:0106074
8ede7fc75b85a25a0d749f0cd5249376,32,K,-2.4593325738412637,PalmatGasmat,Negative,Q5RKJ1|MAEA_RAT Macrophage erythroblast attacher,GO:0045721;GO:0034657;GO:0005634;GO:0005737;GO:0043066;GO:0043161
7464d377b0223fc6a6f5d3d89107983f,N37,E,-3.1167809063074703,PalmatGasmat,Negative,Q68FF0|K1841_MOUSE Uncharacterized protein KIAA1841,GO:0016021
5a2850fd6a76f4b4dd0c741e10254858,32,K,-3.7159332155152187,PalmatGasmat,Negative,Q6P0U0|NAGA_DANRE N-acetylglucosamine-6-phosphate deacetylase {ECO:0000250|UniProtKB:Q9Y303},GO:0008448;GO:0006044;GO:0000932;GO:0005634;GO:1901072;GO:0050072;GO:0000340;GO:0000290;GO:0046872
80346e1e2fb85ba715b33b625e466549,N37,E,-2.9486069081623896,PalmatGasmat,Negative,P24898|JUNB_RAT Transcription factor jun-B,GO:0003700;GO:0006355;GO:0005634;GO:0003677;GO:0003713;GO:0005667;GO:0000785;GO:0070013;GO:0001945;GO:0001067;GO:0008134;GO:0051726;GO:0031101;GO:0060047;GO:0051591;GO:0009612;GO:0032496;GO:0045597;GO:0034097;GO:0042127;GO:0032870;GO:0009314;GO:0042493;GO:1903508;GO:1903507;GO:0010628;GO:2000113;GO:0010629;GO:0044419
80346e1e2fb85ba715b33b625e466549,32,K,-2.5022111847786235,PalmatGasmat,Negative,P24898|JUNB_RAT Transcription factor jun-B,GO:0003700;GO:0006355;GO:0005634;GO:0003677;GO:0003713;GO:0005667;GO:0000785;GO:0070013;GO:0001945;GO:0001067;GO:0008134;GO:0051726;GO:0031101;GO:0060047;GO:0051591;GO:0009612;GO:0032496;GO:0045597;GO:0034097;GO:0042127;GO:0032870;GO:0009314;GO:0042493;GO:1903508;GO:1903507;GO:0010628;GO:2000113;GO:0010629;GO:0044419
b5e0564724ea36fc4df8f69a6881404f,32,K,-3.496229448639166,PalmatGasmat,Negative,Q8C1A9|ABD18_MOUSE Protein ABHD18 {ECO:0000305},GO:0016021
24cb0790ca43b2145784c434428c2e03,N37,E,-2.554145030570278,PalmatGasmat,Negative,Q9D4H2|GCC1_MOUSE GRIP and coiled-coil domain-containing protein 1,GO:0070840;GO:0042803;GO:0008134
24cb0790ca43b2145784c434428c2e03,35,L,-2.01546965160312,PalmatGasmat,Negative,Q9D4H2|GCC1_MOUSE GRIP and coiled-coil domain-containing protein 1,GO:0070840;GO:0042803;GO:0008134
8f4185ad27c681c0c614f586e8079c96,N37,E,-2.5127454761593726,PalmatGasmat,Negative,"P27808|MGAT1_MOUSE Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",GO:0008375;GO:0006486;GO:0000139;GO:0140103;GO:0030145;GO:0016021;GO:0018196;GO:0006049;GO:0001701
8f4185ad27c681c0c614f586e8079c96,32,K,-2.207189457289198,PalmatGasmat,Negative,"P27808|MGAT1_MOUSE Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",GO:0008375;GO:0006486;GO:0000139;GO:0140103;GO:0030145;GO:0016021;GO:0018196;GO:0006049;GO:0001701
88be3dbee713a670fa076dc21105323d,32,K,-2.119864640017703,PalmatGasmat,Negative,P16591|FER_HUMAN Tyrosine-protein kinase Fer,GO:0004713;GO:0018108;GO:0005524
f62089095bb22d35d5c004a0de0dcbaf,N37,E,-2.875048909394135,PalmatGasmat,Negative,O88874|CCNK_MOUSE Cyclin-K,GO:0016538;GO:0000079;GO:0042025;GO:0004693;GO:0008353;GO:0002945;GO:0019901;GO:0002944;GO:0005654;GO:0006357;GO:0016021;GO:0044828;GO:0002119;GO:0001934;GO:0006468;GO:0006974
8869fc3973726601da23e63c41a1a312,35,L,-2.9571849402237897,PalmatGasmat,Negative,Q9UBR1|BUP1_HUMAN Beta-ureidopropionase,GO:0033396;GO:0003837;GO:0042803;GO:0051289;GO:0046135
4b6204c5c6d5571a9768e57f4295f7cd,32,K,-2.244747621231446,PalmatGasmat,Negative,Q08CX5|TBC24_XENTR TBC1 domain family member 24,NA
45e3248515e5104ebc90d562f50ea79f,N37,E,-3.1104075664997928,PalmatGasmat,Negative,Q6DCF6|EFCB7_XENLA EF-hand calcium-binding domain-containing protein 7,GO:0005509
cdfae0e0606d9c13477b4ca1e9347b74,N37,E,-2.8710939405116207,PalmatGasmat,Negative,Q91W96|APC4_MOUSE Anaphase-promoting complex subunit 4,GO:0031145;GO:0005680;GO:0030071
ca8be4462430ef537a98ebcd23237ccf,N37,E,-2.167521533683446,PalmatGasmat,Negative,O60260|PRKN2_HUMAN E3 ubiquitin-protein ligase parkin,GO:0004842;GO:0016567;GO:0000151;GO:0005829;GO:0005739;GO:0031624;GO:0005634;GO:0046872;GO:1900407;GO:0061726;GO:0061659;GO:1990444;GO:0043274;GO:0010821;GO:0099073;GO:1990381;GO:0097602;GO:0016235;GO:0030544;GO:0030165;GO:0005783;GO:0008344;GO:0042826;GO:0005794;GO:0042981;GO:0008013;GO:0048471;GO:0001227;GO:0098793;GO:1905365;GO:0043130;GO:0043005;GO:0006914;GO:0005623;GO:0001664;GO:1904979;GO:0031625;GO:0030054;GO:0032436;GO:1902530;GO:0019901;GO:0051087;GO:1904049;GO:0000976;GO:0070013;GO:0015631;GO:0097413;GO:0003779;GO:0042802;GO:1902283;GO:0005667;GO:0016021;GO:0044877;GO:0051583;GO:0001933;GO:0099074;GO:1903300;GO:0016874;GO:1903542;GO:0017124;GO:0070842;GO:0051582;GO:0044828;GO:1902532;GO:0033131;GO:1903265;GO:0042391;GO:0042415;GO:0010994;GO:0006511;GO:0042053;GO:1903861;GO:0098780;GO:0010638;GO:0042417;GO:0001964;GO:1903573;GO:1902883;GO:0032232;GO:0031648;GO:0046676;GO:0035249;GO:2000378;GO:0043388;GO:1901796;GO:0032092;GO:0007612;GO:1901215;GO:0016239;GO:0090090;GO:0043123;GO:0006979;GO:0034976;GO:1904061;GO:0048078;GO:0050821;GO:0070585;GO:0043069;GO:0030382;GO:0000122;GO:1905477;GO:0070050;GO:0051971;GO:0010498;GO:0055069;GO:0045944;GO:0006120;GO:0008345;GO:0000266;GO:0009266;GO:0046328;GO:0048477;GO:0097237;GO:0007283;GO:0051093;GO:1905281;GO:1902803;GO:0071287;GO:1903747;GO:0014059;GO:1903533;GO:0032368;GO:1903351;GO:0034620;GO:0007417;GO:0016579
aff546cf575fcee344c827498a5567ed,N37,E,-2.5424439003400923,PalmatGasmat,Negative,Q9H9C1|SPE39_HUMAN Spermatogenesis-defective protein 39 homolog,NA
aff546cf575fcee344c827498a5567ed,32,K,-3.1521510488225757,PalmatGasmat,Negative,Q9H9C1|SPE39_HUMAN Spermatogenesis-defective protein 39 homolog,NA
ab68aaeb4a98d2cc7367f1d5fa6966aa,32,K,-2.017568077445202,PalmatGasmat,Negative,Q9CPV4|GLOD4_MOUSE Glyoxalase domain-containing protein 4,GO:0004462;GO:0006481;GO:0005739;GO:0004671;GO:0005789;GO:0005783;GO:0016021
4c6c52cc0097602fbaa9357d4e488f2c,26,J,-2.8196629035615057,PalmatGasmat,Negative,Q71RP1|HPSE_RAT Heparanase,NA
435b00c0be4ef4eeb7dda67a755be0ea,N37,E,-2.4284415131813284,PalmatGasmat,Negative,Q6DHK8|NTCP7_DANRE Sodium/bile acid cotransporter 7,GO:0006814;GO:0015293;GO:0005789;GO:0005783;GO:0001501;GO:0015125;GO:0034436;GO:0005886;GO:0030210;GO:0055085;GO:0005797;GO:0048513;GO:0005801;GO:0015721;GO:0005802;GO:0110148;GO:0005623;GO:0016021;GO:0001503;GO:0000139;GO:0061448;GO:0006874;GO:0048193
fad530267c19e0bbb51bfbe0cdd72d88,N37,E,-2.0372290018955366,PalmatGasmat,Negative,Q8BH47|SC22A_MOUSE Vesicle-trafficking protein SEC22a,GO:0016021;GO:0006888;GO:0005737
fad530267c19e0bbb51bfbe0cdd72d88,32,K,-2.5991382890295514,PalmatGasmat,Negative,Q8BH47|SC22A_MOUSE Vesicle-trafficking protein SEC22a,GO:0016021;GO:0006888;GO:0005737
ee59c350fe8df310eb11e58ec84b798c,32,K,-6.606440614361575,PalmatGasmat,Negative,"A7SMW7|L2HDH_NEMVE L-2-hydroxyglutarate dehydrogenase, mitochondrial",GO:0016491;GO:0055114;GO:0005739;GO:0044267;GO:0016021
41d6aca0109806f61d62e29ce74cfcf9,32,K,-3.6300582580360152,PalmatGasmat,Negative,Q8IY50|S35F3_HUMAN Putative thiamine transporter SLC35F3 {ECO:0000305},GO:0016021
3e51e11f7e72a5eebf7351fa76fe4441,N37,E,-2.6533959707772787,PalmatGasmat,Negative,Q6IV78|TAZ_SAISC Tafazzin,GO:0006644;GO:0016746;GO:0005739;GO:0016021;GO:0007007;GO:0031967;GO:0007507;GO:0031090;GO:0060048;GO:0007519;GO:0032981;GO:0046486;GO:0030097;GO:0042775;GO:0008610;GO:1900210;GO:0090407;GO:2001171;GO:0045823;GO:0007368;GO:0060562;GO:0048562;GO:0044249;GO:0007291;GO:0090090
465e61de1275a1dff94d576be5db2737,N37,E,-2.3821931197855877,PalmatGasmat,Negative,Q2TA45|AGFG1_BOVIN Arf-GAP domain and FG repeat-containing protein 1,GO:0005096;GO:0043547;GO:0046872
cfe2e791947fbe80d8cedf1dfecc211a,N37,E,-2.4498282041126838,PalmatGasmat,Negative,Q922Q5|S35B3_MOUSE Adenosine 3'-phospho 5'-phosphosulfate transporter 2,GO:0055085;GO:0046964;GO:0030173;GO:0030176;GO:0046963
cfe2e791947fbe80d8cedf1dfecc211a,35,L,-2.1686722131338207,PalmatGasmat,Negative,Q922Q5|S35B3_MOUSE Adenosine 3'-phospho 5'-phosphosulfate transporter 2,GO:0055085;GO:0046964;GO:0030173;GO:0030176;GO:0046963
b1eb6df04161e077a79c7774e6d8d927,N37,E,-2.1736381594202516,PalmatGasmat,Negative,Q9H1X1|RSPH9_HUMAN Radial spoke head protein 9 homolog,GO:0060294;GO:0001534;GO:0005515;GO:0060271;GO:0097729;GO:0001578;GO:0060091
28934ea156936302315674b526a132cb,N37,E,-2.1629961953010164,PalmatGasmat,Negative,A5WWB0|UBP46_DANRE Ubiquitin carboxyl-terminal hydrolase 46,GO:0036459;GO:0016579;GO:0006511;GO:0004197;GO:0046872;GO:0003676
da27f40cf8c58c8de02c6473456ec58b,32,K,-2.48182429139127,PalmatGasmat,Negative,Q9Y3B2|EXOS1_HUMAN Exosome complex component CSL4,GO:0000178;GO:0006396;GO:0003723;GO:0005730;GO:0004532;GO:0008270;GO:0090503;GO:0005737;GO:0006401
e5e2a0db3a3c2a020e99adee1b765802,N37,E,-2.369850779792587,PalmatGasmat,Negative,Q8K4K3|TRIB2_MOUSE Tribbles homolog 2,GO:0004672;GO:0006468;GO:0005634;GO:0045081;GO:0005524;GO:0005856;GO:0070013;GO:0032436;GO:0005737;GO:0045599;GO:0055106;GO:0031625;GO:0008134;GO:0031434;GO:0003714;GO:0004860;GO:0050790;GO:0043408;GO:0001933;GO:0001947;GO:0044092;GO:1903507;GO:0001889;GO:0010827;GO:0032092;GO:0045717;GO:0032869;GO:0031398
e5e2a0db3a3c2a020e99adee1b765802,32,K,-3.053925815830296,PalmatGasmat,Negative,Q8K4K3|TRIB2_MOUSE Tribbles homolog 2,GO:0004672;GO:0006468;GO:0005634;GO:0045081;GO:0005524;GO:0005856;GO:0070013;GO:0032436;GO:0005737;GO:0045599;GO:0055106;GO:0031625;GO:0008134;GO:0031434;GO:0003714;GO:0004860;GO:0050790;GO:0043408;GO:0001933;GO:0001947;GO:0044092;GO:1903507;GO:0001889;GO:0010827;GO:0032092;GO:0045717;GO:0032869;GO:0031398
1da1c6d5909a1f5e6dee18c328dd1ed7,N37,E,-2.9024561735760472,PalmatGasmat,Negative,Q8N6S4|AN13C_HUMAN Ankyrin repeat domain-containing protein 13C,GO:0010869;GO:0048471;GO:0005102;GO:0006621;GO:0005783;GO:0003723;GO:2000209;GO:0005789;GO:0016021
1da1c6d5909a1f5e6dee18c328dd1ed7,32,K,-2.0155259954143605,PalmatGasmat,Negative,Q8N6S4|AN13C_HUMAN Ankyrin repeat domain-containing protein 13C,GO:0010869;GO:0048471;GO:0005102;GO:0006621;GO:0005783;GO:0003723;GO:2000209;GO:0005789;GO:0016021
a3e7c580058ed810312ffe1e24da26a8,N37,E,-2.4784374787981154,PalmatGasmat,Negative,Q4R6Y6|SNPC3_MACFA snRNA-activating protein complex subunit 3,GO:0019185;GO:0001006;GO:0042796;GO:0042795;GO:0003681;GO:0001047;GO:0065004;GO:0000978
a3e7c580058ed810312ffe1e24da26a8,32,K,-2.101219313429833,PalmatGasmat,Negative,Q4R6Y6|SNPC3_MACFA snRNA-activating protein complex subunit 3,GO:0019185;GO:0001006;GO:0042796;GO:0042795;GO:0003681;GO:0001047;GO:0065004;GO:0000978
13eb55829a5fce7843139cff92af276b,32,K,-3.1369476132599736,PalmatGasmat,Negative,P53611|PGTB2_HUMAN Geranylgeranyl transferase type-2 subunit beta,GO:0004663;GO:0018344;GO:0005968;GO:0046872;GO:0005829;GO:0005886;GO:0016021;GO:0017137;GO:0019840;GO:0043687;GO:0007601;GO:0042981;GO:0046982;GO:0065003
5448cf1355e2d218fc8b9142c33474e5,N37,E,-2.52626980953375,PalmatGasmat,Negative,Q9CWR0|ARHGP_MOUSE Rho guanine nucleotide exchange factor 25,NA
